lat,long
-16.6691212312,13.2714195591
-16.6645073413,13.2714497496
-16.6598934399,13.2714798565
-16.6552795281,13.2715098799
-16.650665604,13.2715398199
-16.6460516686,13.2715696764
-16.6414377219,13.2715994494
-16.6368237639,13.2716291389
-16.6322097946,13.2716587449
-16.6275958141,13.2716882675
-16.6229818234,13.2717177065
-16.6183678206,13.2717470621
-16.6137538067,13.2717763342
-16.6091397818,13.2718055228
-16.6045257457,13.2718346279
-16.793658659,13.2660538306
-16.7890451749,13.2660862632
-16.7844316785,13.2661186123
-16.7798181708,13.266150878
-16.7752046499,13.2661830603
-16.7705911168,13.2662151591
-16.7659775716,13.2662471746
-16.7613640143,13.2662791066
-16.7567504448,13.2663109551
-16.7521368633,13.2663427203
-16.7475232707,13.266374402
-16.7429096652,13.2664060002
-16.7382960477,13.2664375151
-16.7336824182,13.2664689465
-16.7290687769,13.2665002945
-16.7244551236,13.266531559
-16.7198414586,13.2665627401
-16.7152277826,13.2665938377
-16.710614094,13.2666248519
-16.7060003936,13.2666557827
-16.7013866815,13.2666866301
-16.6967729577,13.2667173939
-16.6921592222,13.2667480744
-16.6875454752,13.2667786714
-16.6829317174,13.2668091849
-16.6783179472,13.2668396151
-16.6737041655,13.2668699617
-16.6690903723,13.2669002249
-16.6644765676,13.2669304047
-16.6598627514,13.266960501
-16.6552489248,13.2669905139
-16.650635086,13.2670204433
-16.6460212357,13.2670502893
-16.6414073742,13.2670800518
-16.6367935014,13.2671097308
-16.6321796174,13.2671393264
-16.6275657221,13.2671688385
-16.6229518166,13.2671982672
-16.618337899,13.2672276124
-16.6137239704,13.2672568742
-16.6091100306,13.2672860525
-16.6044960798,13.2673151473
-16.7890121133,13.2615672153
-16.784398702,13.261599553
-16.7797852795,13.2616318073
-16.7751718437,13.2616639782
-16.7705583958,13.2616960658
-16.7659449357,13.2617280699
-16.7613314635,13.2617599906
-16.7567179793,13.261791828
-16.7521044829,13.2618235819
-16.7474909754,13.2618552524
-16.7428774551,13.2618868396
-16.7382639227,13.2619183433
-16.7336503784,13.2619497636
-16.7290368222,13.2619811005
-16.7244232542,13.262012354
-16.7198096743,13.2620435241
-16.7151960835,13.2620746108
-16.71058248,13.2621056141
-16.7059688648,13.262136534
-16.7013552378,13.2621673704
-16.6967415992,13.2621981235
-16.6921279489,13.2622287931
-16.687514287,13.2622593793
-16.6829006145,13.2622898821
-16.6782869294,13.2623203015
-16.6736732329,13.2623506374
-16.6690595248,13.26238089
-16.6644458053,13.2624110591
-16.6598320743,13.2624411448
-16.6552183329,13.2624711471
-16.6506045792,13.2625010659
-16.6459908142,13.2625309014
-16.6413770378,13.2625606534
-16.6367632502,13.262590322
-16.6321494513,13.2626199071
-16.6275356413,13.2626494089
-16.622921821,13.2626788271
-16.6183079886,13.262708162
-16.6136941451,13.2627374135
-16.6090802905,13.2627665815
-16.7889790639,13.2570481648
-16.7843657378,13.2570804911
-16.7797524003,13.257112734
-16.7751390497,13.2571448936
-16.7705256869,13.2571769698
-16.765912312,13.2572089627
-16.7612989249,13.2572408721
-16.7566855257,13.2572726982
-16.7520721145,13.257304441
-16.7474586922,13.2573361003
-16.7428452569,13.2573676763
-16.7382318097,13.2573991689
-16.7336183505,13.2574305782
-16.7290048795,13.257461904
-16.7243913966,13.2574931465
-16.7197779018,13.2575243056
-16.7151643961,13.2575553813
-16.7105508778,13.2575863737
-16.7059373477,13.2576172826
-16.7013238059,13.2576481082
-16.6967102524,13.2576788504
-16.6920966872,13.2577095092
-16.6874831105,13.2577400846
-16.6828695231,13.2577705767
-16.6782559232,13.2578009853
-16.6736423117,13.2578313106
-16.6690286888,13.2578615524
-16.6644150544,13.2578917109
-16.6598014086,13.257921786
-16.6551877524,13.2579517777
-16.6505740838,13.257981686
-16.6459604039,13.2580115109
-16.6413467127,13.2580412524
-16.6367330102,13.2580709105
-16.6321192965,13.2581004853
-16.6275055716,13.2581299766
-16.6228918364,13.2581593845
-16.6182780892,13.258188709
-16.6136643309,13.2582179502
-16.7843327858,13.2525614275
-16.7797195334,13.2525936591
-16.7751062679,13.2526258073
-16.7704929902,13.2526578722
-16.7658797004,13.2526898537
-16.7612663984,13.2527217519
-16.7566530843,13.2527535668
-16.7520397582,13.2527852984
-16.7474264209,13.2528169465
-16.7428130707,13.2528485114
-16.7381997086,13.2528799929
-16.7335863346,13.252911391
-16.7289729486,13.2529427058
-16.7243595508,13.2529739373
-16.7197461411,13.2530050854
-16.7151327205,13.2530361501
-16.7105192873,13.2530671316
-16.7059058423,13.2530980296
-16.7012923856,13.2531288443
-16.6966789172,13.2531595757
-16.6920654372,13.2531902236
-16.6874519455,13.2532207883
-16.6828384432,13.2532512695
-16.6782249284,13.2532816675
-16.6736114021,13.253311982
-16.6689978643,13.2533422132
-16.664384315,13.2533723611
-16.6597707543,13.2534024255
-16.6551571832,13.2534324066
-16.6505435997,13.2534623044
-16.6459300049,13.2534921188
-16.6413163988,13.2535218498
-16.6367027815,13.2535514975
-16.6320891529,13.2535810617
-16.6274755131,13.2536105427
-16.6228618631,13.2536399402
-16.6182482009,13.2536692544
-16.7842998461,13.2480423622
-16.7796866788,13.2480745824
-16.7750734983,13.2481067193
-16.7704603057,13.2481387729
-16.7658471008,13.2481707431
-16.7612338839,13.2482026301
-16.7566206549,13.2482344337
-16.7520074138,13.2482661541
-16.7473941616,13.2482977911
-16.7427808965,13.2483293448
-16.7381676195,13.2483608152
-16.7335543305,13.2483922022
-16.7289410296,13.248423506
-16.7243277168,13.2484547264
-16.7197143922,13.2484858635
-16.7151010567,13.2485169173
-16.7104877085,13.2485478878
-16.7058743486,13.2485787749
-16.701260977,13.2486095787
-16.6966475937,13.2486402992
-16.6920341987,13.2486709364
-16.6874207921,13.2487014903
-16.6828073749,13.2487319608
-16.6781939452,13.248762348
-16.6735805039,13.2487926518
-16.6689670512,13.2488228723
-16.664353587,13.2488530095
-16.6597401114,13.2488830634
-16.6551266253,13.2489130339
-16.650513127,13.2489429211
-16.6458996173,13.248972725
-16.6412860963,13.2490024455
-16.636672564,13.2490320827
-16.6320590205,13.2490616365
-16.6274454658,13.2490911071
-16.6228319008,13.2491204942
-16.7842669186,13.2435232953
-16.7796538363,13.2435555041
-16.7750407409,13.2435876296
-16.7704276332,13.2436196719
-16.7658145135,13.2436516309
-16.7612013816,13.2436835066
-16.7565882376,13.243715299
-16.7519750815,13.2437470081
-16.7473619144,13.2437786339
-16.7427487343,13.2438101765
-16.7381355423,13.2438416358
-16.7335223383,13.2438730118
-16.7289091224,13.2439043045
-16.7242958947,13.2439355139
-16.7196826551,13.24396664
-16.7150694047,13.2439976828
-16.7104561415,13.2440286423
-16.7058428667,13.2440595186
-16.7012295801,13.2440903115
-16.6966162818,13.2441210212
-16.6920029719,13.2441516475
-16.6873896503,13.2441821906
-16.6827763181,13.2442126503
-16.6781629735,13.2442430268
-16.6735496173,13.2442733199
-16.6689362496,13.2443035298
-16.6643228704,13.2443336564
-16.6597094799,13.2443636996
-16.6550960789,13.2443936596
-16.6504826655,13.2444235362
-16.6458692409,13.2444533295
-16.6412558049,13.2444830396
-16.6366423577,13.2445126663
-16.6320288993,13.2445422097
-16.6274154296,13.2445716698
-16.6228019497,13.2446010466
-16.7842340034,13.2390042267
-16.7796210061,13.2390364241
-16.7750079956,13.2390685383
-16.770394973,13.2391005692
-16.7657819382,13.2391325169
-16.7611688913,13.2391643813
-16.7565558323,13.2391961625
-16.7519427612,13.2392278605
-16.7473296791,13.2392594751
-16.742716584,13.2392910065
-16.738103477,13.2393224547
-16.733490358,13.2393538196
-16.7288772272,13.2393851013
-16.7242640844,13.2394162996
-16.7196509299,13.2394474148
-16.7150377644,13.2394784466
-16.7104245863,13.2395093952
-16.7058113964,13.2395402605
-16.7011981948,13.2395710426
-16.6965849815,13.2396017414
-16.6919717566,13.239632357
-16.6873585201,13.2396628892
-16.6827452729,13.2396933382
-16.6781320133,13.2397237039
-16.6735187421,13.2397539864
-16.6689054594,13.2397841856
-16.6642921653,13.2398143015
-16.6596788598,13.2398443341
-16.6550655437,13.2398742835
-16.6504522154,13.2399041496
-16.6458388758,13.2399339324
-16.6412255249,13.2399636319
-16.6366121627,13.2399932482
-16.6319987893,13.2400227812
-16.6273854046,13.2400522309
-16.7842011004,13.2344851573
-16.7795881881,13.2345173433
-16.7749752626,13.2345494462
-16.7703623249,13.2345814658
-16.7657493751,13.2346134022
-16.7611364131,13.2346452554
-16.7565234391,13.2346770253
-16.751910453,13.234708712
-16.7472974558,13.2347403155
-16.7426844457,13.2347718358
-16.7380714236,13.2348032729
-16.7334583896,13.2348346267
-16.7288453437,13.2348658973
-16.724232286,13.2348970846
-16.7196192164,13.2349281888
-16.7150061359,13.2349592097
-16.7103930428,13.2349901473
-16.7057799379,13.2350210018
-16.7011668212,13.2350517729
-16.696553693,13.2350824609
-16.691940553,13.2351130656
-16.6873274015,13.2351435871
-16.6827142393,13.2351740253
-16.6781010646,13.2352043803
-16.6734878784,13.2352346521
-16.6688746807,13.2352648406
-16.6642614716,13.2352949459
-16.659648251,13.2353249679
-16.65503502,13.2353549067
-16.6504217767,13.2353847622
-16.645808522,13.2354145345
-16.6411952561,13.2354442236
-16.6365819789,13.2354738294
-16.6319686905,13.2355033519
-16.7841682097,13.2299660853
-16.7795553822,13.22999826
-16.7749425417,13.2300303515
-16.7703296889,13.2300623598
-16.765716824,13.2300942849
-16.761103947,13.2301261268
-16.7564910579,13.2301578855
-16.7518781568,13.2301895611
-16.7472652445,13.2302211534
-16.7426523193,13.2302526625
-16.7380393822,13.2302840885
-16.7334264332,13.2303154312
-16.7288134722,13.2303466907
-16.7242004994,13.2303778671
-16.7195875147,13.2304089602
-16.7149745192,13.2304399701
-16.710361511,13.2304708969
-16.705748491,13.2305017404
-16.7011354594,13.2305325007
-16.696522416,13.2305631778
-16.691909361,13.2305937717
-16.6872962944,13.2306242824
-16.6826832172,13.2306547099
-16.6780701274,13.2306850542
-16.6734570262,13.2307153152
-16.6688439135,13.2307454931
-16.6642307893,13.2307755877
-16.6596176537,13.2308055991
-16.6550045076,13.2308355273
-16.6503913493,13.2308653723
-16.6457781796,13.2308951341
-16.6411649986,13.2309248126
-16.6365518064,13.2309544079
-16.7841353312,13.2254470116
-16.7795225886,13.2254791749
-16.774909833,13.2255112551
-16.7702970651,13.2255432521
-16.7656842851,13.2255751659
-16.761071493,13.2256069966
-16.7564586888,13.2256387441
-16.7518458726,13.2256704084
-16.7472330452,13.2257019896
-16.7426202049,13.2257334876
-16.7380073527,13.2257649024
-16.7333944886,13.225796234
-16.7287816125,13.2258274825
-16.7241687246,13.2258586478
-16.7195558249,13.22588973
-16.7149429142,13.2259207289
-16.7103299909,13.2259516447
-16.7057170559,13.2259824774
-16.7011041091,13.2260132268
-16.6964911507,13.2260438931
-16.6918781806,13.2260744761
-16.687265199,13.2261049761
-16.6826522066,13.2261353928
-16.6780392018,13.2261657263
-16.6734261855,13.2261959767
-16.6688131577,13.2262261439
-16.6642001184,13.2262562278
-16.6595870677,13.2262862287
-16.6549740066,13.2263161463
-16.6503609331,13.2263459807
-16.6457478484,13.2263757319
-16.6411347523,13.2264054
-16.7841024649,13.2209279363
-16.7794898073,13.2209600882
-16.7748771365,13.220992157
-16.7702644535,13.2210241427
-16.7656517583,13.2210560453
-16.7610390511,13.2210878647
-16.7564263318,13.2211196009
-16.7518136004,13.2211512541
-16.7472008579,13.2211828241
-16.7425881025,13.2212143109
-16.7379753352,13.2212457146
-16.7333625559,13.2212770352
-16.7287497647,13.2213082726
-16.7241369617,13.2213394269
-16.7195241468,13.2213704981
-16.7149113211,13.2214014861
-16.7102984826,13.2214323909
-16.7056856325,13.2214632127
-16.7010727706,13.2214939512
-16.696459897,13.2215246066
-16.6918470119,13.2215551789
-16.6872341151,13.221585668
-16.6826212076,13.221616074
-16.6780082877,13.2216463968
-16.6733953562,13.2216766365
-16.6687824133,13.221706793
-16.664169459,13.2217368663
-16.6595564932,13.2217668565
-16.6549435169,13.2217967636
-16.6503305284,13.2218265874
-16.6457175285,13.2218563282
-16.7794570381,13.2164409999
-16.7748444521,13.2164730573
-16.770231854,13.2165050317
-16.7656192437,13.2165369229
-16.7610066212,13.2165687311
-16.7563939868,13.2166004561
-16.7517813402,13.2166320981
-16.7471686826,13.2166636569
-16.742556012,13.2166951326
-16.7379433295,13.2167265252
-16.7333306351,13.2167578347
-16.7287179287,13.2167890611
-16.7241052106,13.2168202044
-16.7194924805,13.2168512645
-16.7148797396,13.2168822416
-16.7102669861,13.2169131355
-16.7056542207,13.2169439463
-16.7010414437,13.216974674
-16.696428655,13.2170053186
-16.6918158547,13.21703588
-16.6872030427,13.2170663583
-16.6825902201,13.2170967535
-16.6779773851,13.2171270656
-16.6733645385,13.2171572946
-16.6687516804,13.2171874404
-16.6641388109,13.2172175031
-16.65952593,13.2172474827
-16.6549130386,13.2172773792
-16.6503001349,13.2173071925
-16.6456872199,13.2173369227
-16.7840367691,13.2118897806
-16.7794242811,13.2119219098
-16.7748117799,13.2119539559
-16.7701992666,13.211985919
-16.7655867411,13.2120177989
-16.7609742035,13.2120495958
-16.7563616538,13.2120813096
-16.7517490921,13.2121129404
-16.7471365192,13.212144488
-16.7425239335,13.2121759526
-16.7379113358,13.2122073341
-16.7332987262,13.2122386325
-16.7286861047,13.2122698479
-16.7240734713,13.2123009801
-16.7194608261,13.2123320293
-16.71484817,13.2123629954
-16.7102355012,13.2123938783
-16.7056228207,13.2124246783
-16.7010101285,13.2124553951
-16.6963974246,13.2124860288
-16.6917847091,13.2125165794
-16.687171982,13.212547047
-16.6825592442,13.2125774314
-16.677946494,13.2126077328
-16.6733337322,13.2126379511
-16.668720959,13.2126680862
-16.6641081743,13.2126981383
-16.6594953782,13.2127281073
-16.6548825716,13.2127579932
-16.6502697528,13.2127877959
-16.7793915363,13.2074028181
-16.7747791199,13.2074348529
-16.7701666914,13.2074668046
-16.7655542507,13.2074986733
-16.7609417978,13.2075304589
-16.7563293329,13.2075621615
-16.7517168559,13.207593781
-16.7471043679,13.2076253175
-16.7424918669,13.207656771
-16.737879354,13.2076881414
-16.7332668292,13.2077194287
-16.7286542924,13.207750633
-16.7240417438,13.2077817542
-16.7194291834,13.2078127924
-16.7148166121,13.2078437475
-16.7102040281,13.2078746195
-16.7055914324,13.2079054086
-16.700978825,13.2079361145
-16.6963662059,13.2079667374
-16.6917535752,13.2079972772
-16.6871409328,13.208027734
-16.6825282799,13.2080581077
-16.6779156144,13.2080883983
-16.6733029374,13.2081186059
-16.668690249,13.2081487304
-16.6640775491,13.2081787718
-16.6594648378,13.2082087302
-16.654852116,13.2082386055
-16.7839711223,13.2028516192
-16.7793588038,13.2028837256
-16.7747464721,13.202915749
-16.7701341283,13.2029476894
-16.7655217723,13.2029795468
-16.7609094042,13.2030113212
-16.7562970241,13.2030430126
-16.7516846318,13.2030746209
-16.7470722285,13.2031061462
-16.7424598123,13.2031375885
-16.7378473841,13.2031689478
-16.733234944,13.2032002241
-16.7286224921,13.2032314173
-16.7240100282,13.2032625275
-16.7193975525,13.2032935547
-16.714785066,13.2033244989
-16.7101725668,13.20335536
-16.7055600558,13.2033861381
-16.7009475331,13.2034168332
-16.6963349988,13.2034474452
-16.6917224528,13.2034779742
-16.6871098953,13.2035084202
-16.682497327,13.2035387831
-16.6778847463,13.203569063
-16.6732721541,13.2035992599
-16.6686595505,13.2036293737
-16.6640469353,13.2036594045
-16.6594343088,13.2036893523
-16.7839383173,13.1983325355
-16.7793260835,13.1983646305
-16.7747138365,13.1983966426
-16.7701015774,13.1984285717
-16.7654893061,13.1984604178
-16.7608770227,13.198492181
-16.7562647273,13.1985238611
-16.7516524197,13.1985554582
-16.7470401012,13.1985869724
-16.7424277696,13.1986184036
-16.7378154262,13.1986497517
-16.7332030708,13.1986810169
-16.7285907035,13.1987121991
-16.7239783244,13.1987432983
-16.7193659335,13.1987743145
-16.7147535316,13.1988052477
-16.7101411171,13.1988360979
-16.7055286909,13.1988668651
-16.700916253,13.1988975492
-16.6963038033,13.1989281504
-16.6916913421,13.1989586686
-16.6870788693,13.1989891038
-16.6824663858,13.199019456
-16.6778538898,13.1990497252
-16.6732413823,13.1990799114
-16.6686288634,13.1991100145
-16.664016333,13.1991400347
-16.7839055245,13.1938134501
-16.7792933753,13.1938455338
-16.774681213,13.1938775345
-16.7700690386,13.1939094523
-16.765456852,13.1939412872
-16.7608446533,13.193973039
-16.7562324425,13.1940047079
-16.7516202197,13.1940362939
-16.7470079858,13.1940677969
-16.7423957389,13.1940992169
-16.7377834802,13.194130554
-16.7331712095,13.1941618081
-16.7285589269,13.1941929792
-16.7239466324,13.1942240674
-16.7193343262,13.1942550726
-16.714722009,13.1942859948
-16.7101096792,13.1943168341
-16.7054973377,13.1943475904
-16.7008849844,13.1943782637
-16.6962726195,13.194408854
-16.691660243,13.1944393614
-16.6870478548,13.1944697858
-16.682435456,13.1945001272
-16.6778230447,13.1945303857
-16.673210622,13.1945605612
-16.6685981877,13.1945906537
-16.663985742,13.1946206632
-16.7838727439,13.1892943631
-16.7792606794,13.1893264354
-16.7746486017,13.1893584248
-16.7700365119,13.1893903313
-16.76542441,13.1894221548
-16.7608122959,13.1894538954
-16.7562001698,13.1894855531
-16.7515880316,13.1895171279
-16.7469758823,13.1895486197
-16.7423637202,13.1895800286
-16.7377515461,13.1896113545
-16.73313936,13.1896425975
-16.7285271621,13.1896737576
-16.7239149523,13.1897048348
-16.7193027307,13.189735829
-16.7146904982,13.1897667403
-16.7100782531,13.1897975686
-16.7054659962,13.189828314
-16.7008537276,13.1898589764
-16.6962414473,13.1898895559
-16.6916291554,13.1899200525
-16.6870168519,13.1899504661
-16.6824045378,13.1899807968
-16.6777922112,13.1900110445
-16.6731798731,13.1900412093
-16.6685675235,13.1900712912
-16.7838399755,13.1847752744
-16.7792279956,13.1848073353
-16.7746160026,13.1848393134
-16.7700039974,13.1848712085
-16.7653919801,13.1849030208
-16.7607799506,13.1849347501
-16.7561679091,13.1849663966
-16.7515558556,13.1849979602
-16.7469437909,13.1850294408
-16.7423317134,13.1850608386
-16.7377196239,13.1850921534
-16.7331075224,13.1851233854
-16.7284954091,13.1851545344
-16.723883284,13.1851856005
-16.719271147,13.1852165838
-16.7146589991,13.1852474841
-16.7100468386,13.1852783015
-16.7054346663,13.185309036
-16.7008224824,13.1853396875
-16.6962102868,13.1853702562
-16.6915980795,13.185400742
-16.6869858607,13.1854311448
-16.6823736311,13.1854614647
-16.6777613892,13.1854917017
-16.6731491357,13.1855218558
-16.7838072194,13.180256184
-16.7791953241,13.1802882336
-16.7745834157,13.1803202003
-16.769971495,13.1803520841
-16.7653595623,13.1803838851
-16.7607476174,13.1804156032
-16.7561356605,13.1804472384
-16.7515236915,13.1804787908
-16.7469117115,13.1805102603
-16.7422997185,13.1805416469
-16.7376877136,13.1805729507
-16.7330756968,13.1806041715
-16.728463668,13.1806353095
-16.7238516275,13.1806663646
-16.7192395751,13.1806973369
-16.7146275118,13.1807282262
-16.7100154359,13.1807590327
-16.7054033482,13.1807897563
-16.7007912489,13.180820397
-16.6961791378,13.1808509548
-16.6915670152,13.1808814297
-16.6869548809,13.1809118218
-16.682342736,13.180942131
-16.6777305787,13.1809723572
-16.7837744755,13.1757370919
-16.7791626648,13.1757691302
-16.7745508409,13.1758010855
-16.7699390048,13.1758329581
-16.7653271566,13.1758647477
-16.7607152963,13.1758964546
-16.7561034239,13.1759280786
-16.7514915395,13.1759596198
-16.746879644,13.1759910781
-16.7422677356,13.1760224536
-16.7376558152,13.1760537462
-16.733043883,13.176084956
-16.7284319388,13.176116083
-16.7238199828,13.176147127
-16.719208015,13.1761780883
-16.7145960363,13.1762089667
-16.7099840449,13.1762397622
-16.7053720418,13.1762704749
-16.700760027,13.1763011047
-16.6961480005,13.1763316517
-16.6915359625,13.1763621159
-16.6869239128,13.1763924971
-16.6823118524,13.1764227955
-16.7837417439,13.1712179991
-16.7791300176,13.171250026
-16.7745182783,13.17128197
-16.7699065267,13.1713138312
-16.765294763,13.1713456096
-16.7606829873,13.1713773052
-16.7560711994,13.171408918
-16.7514593995,13.171440448
-16.7468475885,13.1714718951
-16.7422357646,13.1715032595
-16.7376239288,13.171534541
-16.7330120811,13.1715657397
-16.7284002214,13.1715968556
-16.7237883499,13.1716278887
-16.7191764667,13.171658839
-16.7145645725,13.1716897064
-16.7099526656,13.171720491
-16.7053407471,13.1717511928
-16.7007288168,13.1717818118
-16.6961168749,13.1718123479
-16.6915049213,13.1718428012
-16.6868929562,13.1718731717
-16.6822809804,13.1719034594
-16.7837090245,13.1666989038
-16.7790973827,13.1667309192
-16.7744857278,13.1667628519
-16.7698740608,13.1667947018
-16.7652623816,13.1668264689
-16.7606506903,13.1668581533
-16.7560389869,13.1668897549
-16.7514272715,13.1669212736
-16.746815545,13.1669527096
-16.7422038056,13.1669840628
-16.7375920543,13.1670153333
-16.732980291,13.1670465209
-16.7283685159,13.1670776257
-16.7237567289,13.1671086478
-16.7191449301,13.1671395871
-16.7145331204,13.1671704435
-16.7099212981,13.1672012172
-16.705309464,13.1672319081
-16.7006976183,13.1672625162
-16.6960857609,13.1672930415
-16.6914738918,13.167323484
-16.6868620112,13.1673538437
-16.7882878633,13.1621477199
-16.7836763173,13.1621798067
-16.77906476,13.1622118108
-16.7744531895,13.1622437321
-16.7698416069,13.1622755707
-16.7652300122,13.1623073266
-16.7606184054,13.1623389997
-16.7560067864,13.16237059
-16.7513951555,13.1624020976
-16.7467835135,13.1624335224
-16.7421718585,13.1624648645
-16.7375601917,13.1624961238
-16.7329485129,13.1625273004
-16.7283368222,13.1625583942
-16.7237251197,13.1625894052
-16.7191134054,13.1626203335
-16.7145016802,13.162651179
-16.7098899423,13.1626819418
-16.7052781927,13.1627126218
-16.7006664314,13.162743219
-16.6960546585,13.1627737335
-16.6914428739,13.1628041652
-16.7882550839,13.1576286325
-16.7836436223,13.157660708
-16.7790321494,13.1576927007
-16.7744206634,13.1577246107
-16.7698091652,13.157756438
-16.7651976549,13.1577881826
-16.7605861325,13.1578198444
-16.755974598,13.1578514235
-16.7513630515,13.1578829199
-16.7467514939,13.1579143336
-16.7421399234,13.1579456645
-16.737528341,13.1579769127
-16.7329167466,13.1580080782
-16.7283051404,13.158039161
-16.7236935223,13.158070161
-16.7190818924,13.1581010783
-16.7144702516,13.1581319129
-16.7098585982,13.1581626647
-16.705246933,13.1581933338
-16.7006352562,13.1582239201
-16.7789995511,13.1531735889
-16.7743881495,13.1532054876
-16.7697767357,13.1532373036
-16.7651653097,13.1532690369
-16.7605538717,13.1533006875
-16.7559424216,13.1533322554
-16.7513309595,13.1533637406
-16.7467194863,13.1533951431
-16.7421080002,13.1534264629
-16.7374965022,13.1534577
-16.7328849922,13.1534888544
-16.7282734704,13.1535199261
-16.7236619367,13.1535509151
-16.7190503912,13.1535818214
-16.7144388349,13.153612645
-16.7098272658,13.1536433859
-16.7052156851,13.1536740441
-16.7006040926,13.1537046196
-16.7743556477,13.1486863629
-16.7697443182,13.1487181675
-16.7651329767,13.1487498895
-16.760521623,13.1487815289
-16.7559102573,13.1488130855
-16.7512988795,13.1488445596
-16.7466874907,13.1488759509
-16.742076089,13.1489072596
-16.7374646753,13.1489384856
-16.7328532497,13.1489696289
-16.7282418122,13.1490006896
-16.7236303629,13.1490316676
-16.7190189018,13.1490625629
-16.7144074298,13.1490933755
-16.7097959452,13.1491241055
-16.7051844488,13.1491547528
-16.774323158,13.1441672364
-16.7697119129,13.1441990298
-16.7651006557,13.1442307405
-16.7604893864,13.1442623686
-16.755878105,13.1442939141
-16.7512668116,13.1443253769
-16.7466555071,13.144356757
-16.7420441897,13.1443880546
-16.7374328603,13.1444192695
-16.7328215191,13.1444504018
-16.728210166,13.1444814514
-16.723598801,13.1445124183
-16.7189874242,13.1445433027
-16.7143760366,13.1445741044
-16.7097646362,13.1446048234
-16.7051532242,13.1446354598
-16.7742906806,13.1396481092
-16.7696795198,13.1396798913
-16.7650683468,13.1397115907
-16.7604571618,13.1397432076
-16.7558459647,13.1397747418
-16.7512347556,13.1398061934
-16.7466235354,13.1398375624
-16.7420123023,13.1398688489
-16.7374010573,13.1399000527
-16.7327898003,13.1399311738
-16.7281785315,13.1399622124
-16.7235672509,13.1399931684
-16.7189559584,13.1400240417
-16.714344655,13.1400548325
-16.709733339,13.1400855406
-16.7051220113,13.1401161661
-16.7742582153,13.1351289795
-16.7696471387,13.1351607502
-16.7650360501,13.1351924384
-16.7604249493,13.135224044
-16.7558138365,13.135255567
-16.7512027116,13.1352870074
-16.7465915757,13.1353183653
-16.7419804269,13.1353496406
-16.7373692661,13.1353808333
-16.7327580934,13.1354119434
-16.7281469089,13.1354429709
-16.7235357125,13.1354739158
-16.7189245043,13.1355047782
-16.7143132853,13.135535558
-16.7097020536,13.1355662552
-16.7050908101,13.1355968698
-16.7696147698,13.1306416075
-16.7650037654,13.1306732844
-16.7603927489,13.1307048787
-16.7557817203,13.1307363905
-16.7511706797,13.1307678198
-16.746559628,13.1307991665
-16.7419485634,13.1308304306
-16.7373374869,13.1308616122
-16.7327263984,13.1308927112
-16.7281152981,13.1309237277
-16.723504186,13.1309546617
-16.7188930621,13.130985513
-16.7142819273,13.1310162818
-16.7096707798,13.1310469681
-16.7649714928,13.1261541287
-16.7603605605,13.1261857118
-16.7557496161,13.1262172124
-16.7511386597,13.1262486304
-16.7465276922,13.126279966
-16.7419167118,13.126311219
-16.7373057195,13.1263423895
-16.7326947153,13.1263734774
-16.7280836992,13.1264044829
-16.7234726713,13.1264354058
-16.7188616316,13.1264662462
-16.714250581,13.1264970041
-16.7096395177,13.1265276794
-16.7649392323,13.1216349714
-16.7603283842,13.1216665432
-16.755717524,13.1216980326
-16.7511066517,13.1217294394
-16.7464957684,13.1217607638
-16.7418848722,13.1217920057
-16.7372739641,13.1218231651
-16.7326630441,13.121854242
-16.7280521121,13.1218852364
-16.7234411684,13.1219161483
-16.7188302129,13.1219469777
-16.7142192464,13.1219777246
-16.7096082674,13.122008389
-16.7649069839,13.1171158124
-16.7602962199,13.117147373
-16.7556854438,13.1171788511
-16.7510746557,13.1172102468
-16.7464638566,13.11724156
-16.7418530445,13.1172727908
-16.7372422206,13.117303939
-16.7326313847,13.1173350049
-16.7280205369,13.1173659882
-16.7234096773,13.1173968891
-16.7187988059,13.1174277075
-16.7648747476,13.1125966517
-16.7602640677,13.1126282011
-16.7556533757,13.112659668
-16.7510426718,13.1126910525
-16.7464319567,13.1127223545
-16.7418212288,13.1127535742
-16.7372104889,13.1127847113
-16.7325997371,13.1128157661
-16.723378198,13.1128776283
-16.7187674108,13.1129084357
-16.7648425234,13.1080774903
-16.7602319276,13.1081090284
-16.7556213197,13.1081404841
-16.7510106998,13.1081718574
-16.7464000688,13.1082031483
-16.741789425,13.1082343568
-16.7371787692,13.1082654829
-16.7233467306,13.1083583667
-16.7694208109,13.1035267171
-16.7648103112,13.1035583264
-16.7601997995,13.1035898532
-16.7555892757,13.1036212977
-16.7509787398,13.1036526598
-16.7463681929,13.1036839395
-16.7417576331,13.1037151369
-16.7371470614,13.1037462519
-16.7325364777,13.1037772845
-16.7693885269,13.0990075628
-16.7647781112,13.0990391607
-16.7601676834,13.0990706763
-16.7555572436,13.0991021096
-16.7509467918,13.0991334605
-16.7463363289,13.0991647291
-16.7417258531,13.0991959153
-16.7371153654,13.0992270192
-16.7325048658,13.0992580408
-16.7278943543,13.0992889799
-16.723283831,13.0993198368
-16.7693562549,13.0944884068
-16.7647459232,13.0945199934
-16.7601355795,13.0945514978
-16.7555252237,13.0945829199
-16.7509148558,13.0946142596
-16.7463044769,13.094645517
-16.7416940851,13.0946766921
-16.7370836814,13.0947077849
-16.7324732658,13.0947387954
