Latitude,Longitude,PREDICTED_GROUNDWATER_LEVEL
13.3890731507,-16.6468468943,11.311072542853246
13.3891031967,-16.6422307209,14.589238724937292
13.3891331585,-16.6376145363,15.299485745379581
13.389163036,-16.6329983404,15.072268719763784
13.3891928293,-16.6283821332,14.012487610322998
13.3892225384,-16.6237659158,10.814594568150557
13.3892521631,-16.6191496863,10.77158815409312
13.3892817037,-16.6145334456,10.781027904218119
13.3893111599,-16.6099171938,10.962687155079648
13.3893405319,-16.605300931,10.530026378456805
13.3893698197,-16.6006846571,12.302841425824418
13.3893990232,-16.5960683722,11.139610661988964
13.3894281424,-16.5914520772,12.052188518503048
13.3836786236,-16.7760618923,5.701637309421434
13.3837110169,-16.7714461342,16.674816018936482
13.383743326,-16.7668303639,13.602350894047847
13.3837755509,-16.7622145815,15.136716978254693
13.3838076916,-16.7575987869,13.554747788491907
13.3838397482,-16.7529829803,14.812321356678744
13.3838717205,-16.7483671625,15.899926543838209
13.3839036086,-16.7437513318,14.544485426557246
13.3839354126,-16.7391354891,11.714985626149168
13.3839671323,-16.7345196344,14.466565465064612
13.3839987679,-16.7299037678,13.164600831624496
13.3840303192,-16.7252878893,14.347142317778257
13.3840617863,-16.7206719989,16.708166394712933
13.3840931692,-16.7160560976,15.56493160173301
13.384124468,-16.7114401835,21.433997456591392
13.3841556825,-16.7068242577,22.369537123162594
13.3841868128,-16.7022083202,14.602864019023373
13.3842178589,-16.6975923709,15.791368779355224
13.3842488208,-16.69297641,15.98812216368587
13.3842796985,-16.6883604374,11.957098703496854
13.3843104919,-16.6837444541,16.250761589236312
13.3843412012,-16.6791284584,18.515912854043833
13.3843718263,-16.674512451,14.811547677227628
13.3844023671,-16.6698964322,18.341848437039637
13.3844328237,-16.6652804018,16.394831164608583
13.3844631961,-16.66066436,17.271128653073582
13.3844934843,-16.6560483077,19.71131423551143
13.3845236883,-16.6514322431,16.292825715023262
13.384553808,-16.6468161671,15.810524376657202
13.3845838436,-16.6422000798,13.880186487156148
13.3846137949,-16.6375839812,16.885448678499436
13.384643662,-16.6329678714,17.097603005223156
13.3846734448,-16.6283517502,14.830172635403471
13.3847031435,-16.6237356189,9.871335880632136
13.3847327579,-16.6191194754,10.10605228950526
13.3847622881,-16.6145033208,12.763008794869158
13.3847917341,-16.609887155,10.870260298517142
13.3848210958,-16.6052709782,8.772074586797261
13.3848503733,-16.6006547904,8.940931520589
13.3848795666,-16.5960385915,10.06738277251533
13.3849086756,-16.5914223826,8.042414727122559
13.3849377005,-16.5868061618,8.55631512926009
13.3790292149,-16.7944913339,9.389407627742848
13.3790619335,-16.7898757108,13.269116131053561
13.379094568,-16.7852600754,20.218825785599634
13.3791271183,-16.7806444287,17.340013971202424
13.3791595844,-16.7760287688,17.926532644791457
13.3791919664,-16.7714130967,13.36875291882131
13.3792242642,-16.7667974124,14.461740815535155
13.3792564779,-16.762181716,13.512329889385345
13.3792886074,-16.7575660074,13.129250036998279
13.3793206527,-16.7529502867,11.861508595946123
13.3793526138,-16.7483345549,14.251696921619512
13.3793844908,-16.7437188102,13.017706044276764
13.3794162836,-16.7391030534,9.611482160508636
13.3794479923,-16.7344872847,13.000170147930913
13.3794796167,-16.7298715041,13.925825390820322
13.379511157,-16.7252557116,15.188540538987683
13.3795426132,-16.7206399072,17.126809861359114
13.3795739851,-16.7160240918,21.20245247444604
13.3796052729,-16.7114082638,21.775902894968034
13.3796364765,-16.706792424,19.982088181493232
13.3796675959,-16.7021765724,16.444830377378914
13.3796986312,-16.6975607092,18.221701429368228
13.3797295822,-16.6929448342,16.97306732826088
13.3797604491,-16.6883289476,15.679238798949251
13.3797912318,-16.6837130504,19.464324565344008
13.3798219303,-16.6790971406,18.123949559693223
13.3798525447,-16.6744812192,17.740309463079548
13.3798830748,-16.6698652864,15.771599635376248
13.3799135208,-16.665249342,15.85387527358585
13.3799438826,-16.6606333862,12.625959595174391
13.3799741602,-16.6560174199,14.055907346712868
13.3800043536,-16.6514014413,17.787421161324666
13.3800344628,-16.6467854513,15.864622405109222
13.3800644878,-16.64216945,17.15540149378512
13.3800944286,-16.6375534374,17.05245842372168
13.3801242853,-16.6329374136,15.504298576955367
13.3801540577,-16.6283213785,14.617162116047286
13.380183746,-16.6237053331,13.779910205034454
13.3802133501,-16.6190892756,12.182482779945735
13.3802428699,-16.614473207,9.841871875785321
13.3802723056,-16.6098571273,5.0923219307693355
13.3803016571,-16.6052410365,7.737383744374908
13.3803309243,-16.6006249347,8.156143724876772
13.3803601074,-16.5960088218,4.723667068636374
13.3803892063,-16.5913926989,5.570296504586574
13.3804182209,-16.5867765641,5.978027549571127
13.3804471514,-16.5821604185,2.4744505237337506
13.3745102197,-16.7944578789,8.333424948381936
13.3745429269,-16.7898423417,20.775105450168248
13.3745755499,-16.7852267923,19.997419005440044
13.3746080888,-16.7806112315,18.506329877917835
13.3746405436,-16.7759956576,17.388776777826077
13.3746729143,-16.7713800714,10.88821078673663
13.3747052008,-16.7667644731,13.933061444826675
13.3747374032,-16.7621488625,14.84412100063049
13.3747695214,-16.7575332399,15.497565491147835
13.3748015555,-16.7529176052,14.709516569463917
13.3748335055,-16.7483019594,11.444286827355304
13.3748653713,-16.7436863006,13.174717213532567
13.374897153,-16.7390706298,14.823356566574125
13.3749288505,-16.734454947,13.43967966807261
13.374960464,-16.7298392523,13.656705865930348
13.3749919932,-16.7252235457,8.62896519135721
13.3750234383,-16.7206078273,18.263536958684988
13.3750547993,-16.7159920979,17.177828772786306
13.3750860761,-16.7113763558,23.627443410385496
13.3751172688,-16.706760602,19.394878429783613
13.3751483774,-16.7021448364,16.94310005167715
13.3751794017,-16.6975290591,15.204406682788631
13.375210342,-16.6929132701,16.36569799682303
13.3752411981,-16.6882974695,17.3390473476089
13.37527197,-16.6836816582,19.496658308507747
13.3753026578,-16.6790658343,19.51458120084469
13.3753332614,-16.674449999,15.498007580779301
13.3753637809,-16.6698341521,17.734591645013207
13.3753942162,-16.6652182937,15.831512832606188
13.3754245673,-16.6606024239,19.189046080817285
13.3754548343,-16.6559865435,19.241338291482244
13.3754850172,-16.6513706509,19.48040813881628
13.3755151159,-16.6467547469,15.405068665091083
13.3755451304,-16.6421388315,13.922293383560733
13.3755750607,-16.6375229049,14.442800666086471
13.3756049069,-16.632906967,10.33625751497414
13.375634669,-16.6282910179,11.819919158694344
13.3756643468,-16.6236750585,14.726726330045484
13.3756939405,-16.619059087,12.024128887692944
13.3757234501,-16.6144431044,10.047887661856063
13.3757528754,-16.6098271106,8.376764859515228
13.3757822166,-16.6052111058,13.212708839194946
13.3758114737,-16.60059509,13.61385339127408
13.3758406465,-16.5959790631,12.947688871838785
13.3758697352,-16.5913630262,12.788643737372585
13.3758987397,-16.5867469774,4.558248847399701
13.3759276601,-16.5821309177,4.499161614861223
13.3759564963,-16.5775148471,2.264725725921007
13.3699912228,-16.7944244362,11.671411289186182
13.3700239185,-16.789808985,18.46825700925241
13.3700565302,-16.7851935215,18.028237712318596
13.3700890577,-16.7805780466,16.08495230231912
13.3701215011,-16.7759625585,16.439897734410422
13.3701538604,-16.7713470583,14.591614267101724
13.3701861356,-16.7667315458,13.878252550943543
13.3702183267,-16.7621160213,14.624113492833317
13.3702504337,-16.7575004845,13.662456564031128
13.3702824566,-16.7528849357,9.843006152256242
13.3703143954,-16.7482693758,13.707442007548064
13.3703462501,-16.7436538029,5.728497706034959
13.3703780207,-16.739038218,15.4745941680473
13.3704097071,-16.7344226212,13.570922242876982
13.3704413095,-16.7298070124,13.79637006805163
13.3704728277,-16.7251913918,14.196966578527572
13.3705042618,-16.7205757593,13.641596491764249
13.3705356118,-16.7159601158,17.774972845758388
13.3705668777,-16.7113444597,22.927920226802254
13.3705980595,-16.7067287917,17.441871535877432
13.3706291571,-16.7021131121,17.562166272327485
13.3706601706,-16.6974974207,16.159837746636704
13.3706911,-16.6928817176,14.67864029548969
13.3707219453,-16.6882660029,15.176127980589131
13.3707527065,-16.6836502775,18.892558850357613
13.3707833835,-16.6790345396,18.85603769807819
13.3708139764,-16.6744187902,15.092283727322457
13.3708444852,-16.6698030292,18.350278899403605
13.3708749099,-16.6651872568,18.56909810534395
13.3709052504,-16.6605714729,18.1577773657857
13.3709355068,-16.6559556785,23.129453664867796
13.3709656791,-16.6513398718,20.43888846749622
13.3709957672,-16.6467240537,19.2071897979199
13.3710257713,-16.6421082243,17.147103647573914
13.3710556911,-16.6374923837,19.381526577307415
13.3710855269,-16.6328765317,15.082491614540002
13.3711152785,-16.6282606685,13.587940923824405
13.371144946,-16.6236447951,12.425949220238383
13.3711745293,-16.6190289095,9.235647742595937
13.3712040285,-16.6144130128,13.698625671699848
13.3712334436,-16.609797105,14.405904645697955
13.3712627746,-16.6051811862,13.140316334560087
13.3712920213,-16.6005652563,12.137582394354435
13.371321184,-16.5959493153,9.87814184722985
13.3713502625,-16.5913333644,10.302173776344471
13.3713792569,-16.5867174015,8.850913478414768
13.3714081671,-16.5821014278,6.340610319795751
13.3714369932,-16.5774854431,3.14771377597485
13.3654394559,-16.7990063589,7.821840128641364
13.3654722242,-16.7943910059,11.412016714108619
13.3655049085,-16.7897756406,7.368740655860183
13.3655375087,-16.7851602629,6.544348865944099
13.3655700248,-16.7805448739,11.584426468983635
13.3656024569,-16.7759294717,15.235968734331802
13.3656348049,-16.7713140574,11.686515954963715
13.3656670688,-16.7666986308,11.29347239409214
13.3656992486,-16.7620831921,11.929701147283906
13.3657313444,-16.7574677412,11.737118431969567
13.3657633561,-16.7528522783,11.147186950690992
13.3657952837,-16.7482368043,13.317139927163328
13.3658271272,-16.7436213173,15.380663479401454
13.3658588867,-16.7390058183,14.373132653357235
13.365890562,-16.7343903073,13.466937063498376
13.3659221533,-16.7297747845,9.992546653806679
13.3659536605,-16.7251592497,14.543181054212477
13.3659850836,-16.7205437031,16.365125107793364
13.3660164226,-16.7159281455,15.155162278821281
13.3660476776,-16.7113125752,14.574993375461197
13.3660788484,-16.7066969932,16.84153498913019
13.3661099352,-16.7020813994,14.815641523699746
13.3661409378,-16.6974657939,14.814511697875444
13.3661718564,-16.6928501768,16.447073512062993
13.3662026909,-16.688234548,15.737009622704363
13.3662334413,-16.6836189085,16.14116002767446
13.3662641076,-16.6790032565,16.65913444898395
13.3662946898,-16.674387593,17.135742520985673
13.3663251879,-16.6697719179,16.329547820542704
13.3663556019,-16.6651562314,18.066577834172328
13.3663859318,-16.6605405334,15.971700546981582
13.3664161776,-16.6559248249,19.393970671449882
13.3664463393,-16.6513091041,21.635711778618372
13.366476417,-16.6466933719,14.966954815995354
13.3665064105,-16.6420776284,19.334428398798032
13.3665363199,-16.6374618737,22.423042323796466
13.3665661452,-16.6328461076,17.364098101859312
13.3665958864,-16.6282303304,15.415014313513197
13.3666255435,-16.6236145428,13.426845847015432
13.3666551165,-16.6189987432,10.430270634581143
13.3666846053,-16.6143829324,12.98394465500904
13.3667140101,-16.6097671105,14.721298650584629
13.3667433308,-16.6051512776,12.457144025780936
13.3667725673,-16.6005354336,9.565198275479725
13.3668017198,-16.5959195786,8.901941644478345
13.3668307881,-16.5913037135,8.912511535152495
13.3668597723,-16.5866878366,8.769831684442385
13.3668886724,-16.5820719488,4.36718255922319
13.3669174884,-16.5774560501,5.741172797301408
13.3669462203,-16.5728401405,2.52391709299793
13.360920467,-16.7989728551,-0.4673172172000424
13.3609532239,-16.7943575879,9.112547161651168
13.3609858968,-16.7897423084,10.253340714143986
13.3610184856,-16.7851270166,10.19126615755201
13.3610509903,-16.7805117135,7.343752547611889
13.361083411,-16.7758963971,8.961232709043138
13.3611157477,-16.7712810686,11.753059788402977
13.3611480003,-16.7666657279,10.054747974585403
13.3611801689,-16.762050375,11.323039135921722
13.3612122534,-16.75743501,11.309773597779362
13.3612442538,-16.752819633,12.614850326186557
13.3612761703,-16.7482042448,13.056968613929921
13.3613080026,-16.7435888436,13.091536346000794
13.361339751,-16.7389734305,12.446580202788233
13.3613714152,-16.7343580054,8.902467493560025
13.3614029954,-16.7297425684,6.042391456628405
13.3614344916,-16.7251271195,15.073857214296105
13.3614659037,-16.7205116587,16.24352701909318
13.3614972318,-16.715896187,13.80173981489132
13.3615284757,-16.7112807026,15.518821850512367
13.3615596357,-16.7066652064,16.085739968994346
13.3615907115,-16.7020496985,17.467771953486945
13.3616217034,-16.6974341789,14.96023872789601
13.3616526111,-16.6928186476,15.232447794346104
13.3616834348,-16.6882031047,16.93267351457569
13.3617141744,-16.683587551,20.464216186217136
13.36174483,-16.6789719849,19.103247734584063
13.3617754015,-16.6743564072,15.556529898860699
13.3618058889,-16.6697408181,20.01712516266047
13.3618362923,-16.6651252174,15.82202721094449
13.3618666115,-16.6605096053,22.278773926595115
13.3618968468,-16.6558939827,19.92614750752646
13.3619269979,-16.6512783477,20.970987079674252
13.361957065,-16.6466627014,20.51698305724605
13.361987048,-16.6420470438,18.859808749588442
13.3620169469,-16.6374313749,20.00813683163644
13.3620467618,-16.6328156948,14.451902082794287
13.3620764926,-16.6282000034,12.852399350983957
13.3621061393,-16.6235843017,10.701601270138024
13.3621357019,-16.618968588,11.211718912149486
13.3621651805,-16.6143528631,12.345413509819666
13.3621945749,-16.6097371271,15.162592166757552
13.3622238853,-16.60512138,12.020789896882222
13.3622531117,-16.6005056219,8.49115707993257
13.3622822539,-16.5958898528,9.646234702070386
13.362311312,-16.5912740736,7.353097657477911
13.3623402861,-16.5866582826,6.309148993845895
13.3623691761,-16.5820424806,6.113257845166316
13.362397982,-16.5774266678,4.6286612161805385
13.3624267038,-16.5728108441,4.2363853317404105
13.3564014775,-16.7989393636,1.9000514677784075
13.3564342229,-16.7943241823,12.311824281650349
13.3564668842,-16.7897089886,11.985588328556783
13.3564994616,-16.7850937826,12.754469519768934
13.356531955,-16.7804785653,13.337866505471709
13.3565643643,-16.7758633348,12.067581929007321
13.3565966897,-16.771248092,11.943302953611669
13.356628931,-16.7666328371,10.917183631478576
13.3566610883,-16.7620175701,13.030190834080953
13.3566931616,-16.7574022909,13.15003299534108
13.3567251508,-16.7527869997,12.346534986353419
13.3567570561,-16.7481716973,12.7550936361513
13.3567888773,-16.743556382,12.929903298795029
13.3568206145,-16.7389410547,13.997621446906946
13.3568522677,-16.7343257154,13.975583482684115
13.3568838368,-16.7297103642,13.75763791614431
13.3569153219,-16.7250950011,14.15317573953416
13.356946723,-16.7204796262,14.430488547671693
13.3569780401,-16.7158642403,14.03553632673507
13.3570092731,-16.7112488417,14.839390395550215
13.3570404222,-16.7066334314,13.782646250546126
13.3570714871,-16.7020180093,15.273270608489906
13.3571024681,-16.6974025755,12.979569972958492
13.357133365,-16.6927871301,16.250494472873193
13.3571641779,-16.688171673,17.12897363351179
13.3571949068,-16.6835562052,15.31589598389404
13.3572255516,-16.6789407249,14.656701902064219
13.3572561124,-16.674325233,16.532198122651984
13.3572865891,-16.6697097297,14.448176583471323
13.3573169818,-16.6650942149,19.250590771029934
13.3573472905,-16.6604786886,21.8211179894482
13.3573775151,-16.6558631518,20.269669254676025
13.3574076557,-16.6512476027,20.338550371125432
13.3574377122,-16.6466320423,20.23399181171248
13.3574676848,-16.6420164705,19.86758797901215
13.3574975732,-16.6374008875,17.564525335338455
13.3575273776,-16.6327852932,17.703599087959496
13.357557098,-16.6281696876,11.924265688539647
13.3575867343,-16.6235540718,9.324317594638773
13.3576162866,-16.6189384439,13.326501596041878
13.3576457548,-16.6143228048,16.270699064638848
13.357675139,-16.6097071547,16.110692523516605
13.3577044391,-16.6050914935,16.1426844103413
13.3577336552,-16.6004758212,10.420049958729352
13.3577627872,-16.595860138,7.853190333155316
13.3577918352,-16.5912444447,7.503722722963124
13.3578207991,-16.5866287395,10.215086636830865
13.357849679,-16.5820130234,9.903178823021651
13.3578784748,-16.5773972964,12.181322280931383
13.3579071865,-16.5727815586,5.143947472959488
13.3518496674,-16.8035209677,5.498228392492141
13.3518824853,-16.7989058845,14.001964819673647
13.3519152192,-16.794290789,13.975941878405209
13.3519478691,-16.7896756811,11.385729059604595
13.3519804351,-16.7850605609,10.861318475815402
13.3520129171,-16.7804454293,13.073103685185803
13.352045315,-16.7758302846,12.43066754863393
13.3520776291,-16.7712151276,11.947656981257882
13.3521098591,-16.7665999585,13.312138757269961
13.3521420051,-16.7619847773,13.70581480681313
13.3521740671,-16.7573695839,14.489730728277971
13.3522060452,-16.7527543784,13.493709593995593
13.3522379393,-16.7481391618,12.241847400600436
13.3522697493,-16.7435239323,10.230032368185327
13.3523014754,-16.7389086908,13.364539103246711
13.3523331175,-16.7342934373,14.207929928447818
13.3523646756,-16.7296781719,14.589067343140643
13.3523961497,-16.7250628946,14.007738289828417
13.3524275398,-16.7204476055,13.412795778767734
13.3524588459,-16.7158323054,12.300991509609704
13.352490068,-16.7112169926,12.234784095196632
13.3525212061,-16.7066016681,11.920315961819833
13.3525522602,-16.7019863318,12.862719603712328
13.3525832303,-16.6973709838,12.35433130311576
13.3526141164,-16.6927556241,14.125163382603755
13.3526449184,-16.6881402528,14.166147522537653
13.3526756365,-16.6835248709,14.295435565613976
13.3527062706,-16.6789094764,14.952238754488528
13.3527368207,-16.6742940704,14.017629071704938
13.3527672867,-16.6696786528,15.14866624875134
13.3527976688,-16.6650632238,20.5925809946119
13.3528279669,-16.6604477833,21.63709447045433
13.3528581809,-16.6558323324,21.19963351309472
13.3528883109,-16.6512168691,23.965811579834863
13.3529183569,-16.6466013945,22.3837883740428
13.3529483189,-16.6419859085,21.337457474979768
13.3529781969,-16.6373704113,16.49138979154246
13.3530079909,-16.6327549028,15.34160879086409
13.3530377008,-16.628139383,15.182044933604725
13.3530673268,-16.623523853,14.15503787232213
13.3530968687,-16.6189083109,14.914546794248466
13.3531263266,-16.6142927577,16.678958039143005
13.3531557005,-16.6096771934,16.604995905873906
13.3531849903,-16.605061618,10.234809237520832
13.3532141962,-16.6004460316,10.262009849074246
13.353243318,-16.5958304341,8.912795292790456
13.3532723558,-16.5912148267,13.429718474222367
13.3533013095,-16.5865992073,10.478422526128192
13.3533301793,-16.581983577,7.549106609352236
13.353358965,-16.5773679359,11.139725738230887
13.3533876667,-16.5727522839,6.0418594963957775
13.3472648203,-16.812717373,1.1478498581075307
13.3472977946,-16.8081024003,1.1429209853743423
13.347330685,-16.8034874153,7.517105672749345
13.3473634914,-16.7988724178,16.233388117347758
13.3473962138,-16.794257408,11.244654505311752
13.3474288523,-16.7896423859,15.578367466614726
13.3474614069,-16.7850273514,13.751397737060344
13.3474938774,-16.7804123056,13.630715354117282
13.3475262641,-16.7757972466,13.11064396988914
13.3475585668,-16.7711821754,13.419317856771137
13.3475907855,-16.7665670921,14.740555217226234
13.3476229202,-16.7619519966,14.562602812305244
13.347654971,-16.7573368889,14.19963487203465
13.3476869379,-16.7527217692,13.812388720321795
13.3477188208,-16.7481066384,17.09426483966545
13.3477506197,-16.7434914946,16.56512091677863
13.3477823346,-16.7388763389,17.090725845499843
13.3478139656,-16.7342611712,15.155481892319749
13.3478455127,-16.7296459915,15.89556091668453
13.3478769757,-16.7250308,13.91803799942473
13.3479083548,-16.7204155966,12.642626158748214
13.3479396499,-16.7158003823,13.12663356848925
13.3479708611,-16.7111851553,13.34810926215859
13.3480019883,-16.7065699165,11.70980488100598
13.3480330315,-16.701954666,13.977085786356586
13.3480639907,-16.6973394038,13.08896077838342
13.348094866,-16.6927241299,14.064373785258303
13.3481256573,-16.6881088443,9.310549823460999
13.3481563646,-16.6834935481,14.705104623810076
13.3481869879,-16.6788782394,13.810921160229917
13.3482175273,-16.6742629192,11.91534546975626
13.3482479827,-16.6696475874,18.357981811468342
13.3482783541,-16.6650322442,19.814214696810854
13.3483086415,-16.6604168895,19.973577795336375
13.348338845,-16.6558015243,20.212572203191872
13.3483689644,-16.6511861468,18.97116854706305
13.3483989999,-16.6465707579,19.909128651979373
13.3484289514,-16.6419553578,18.864834781952407
13.3484588189,-16.6373399463,19.886845550705345
13.3484886025,-16.6327245236,17.68801417599927
13.348518302,-16.6281090896,15.749025118438823
13.3485479175,-16.6234936454,17.52036212529616
13.3485774491,-16.6188781891,16.46199949636707
13.3486068967,-16.6142627217,17.110946293125554
13.3486362603,-16.6096472432,13.854940252514979
13.3486655399,-16.6050317536,11.148808782138078
13.3486947354,-16.6004162529,14.317049127493975
13.3487238471,-16.5958007413,5.396455808080326
13.3487528747,-16.5911852196,11.726371944427042
13.3487818183,-16.586569686,7.813051818609754
13.3488106779,-16.5819541416,7.002237548809468
13.3488394535,-16.5773385862,7.62697479044977
13.3488681451,-16.57272302,4.7436863878705875
13.3427458593,-16.8126836615,5.746001045784502
13.3427788221,-16.8080687746,12.397200506853276
13.3428117009,-16.8034538752,17.690315230639058
13.3428444958,-16.7988389635,14.271566958519323
13.3428772068,-16.7942240394,13.066221050546952
13.3429098338,-16.7896091029,13.857783980614354
13.342942377,-16.7849941542,14.459621335810755
13.3429748362,-16.7803791941,12.808770368872596
13.3430072114,-16.7757642209,13.727333718615979
13.3430395028,-16.7711492354,14.316729393670892
13.3430717102,-16.7665342377,15.001370804508603
13.3431038337,-16.761919228,12.245005278322342
13.3431358733,-16.7573042061,14.705182942809785
13.3431678289,-16.7526891721,14.8791786987582
13.3431997006,-16.748074127,15.049901178798844
13.3432314884,-16.7434590689,17.237573144148136
13.3432631922,-16.7388439989,16.867860845995533
13.3432948121,-16.7342289169,12.69048773394566
13.3433263481,-16.729613823,16.282008071026578
13.3433578001,-16.7249987172,8.820470435476844
13.3433891682,-16.7203835995,15.266838349903352
13.3434204523,-16.715768471,16.685954222301792
13.3434516525,-16.7111533297,14.488880345017396
13.3434827688,-16.7065381767,14.950453214670386
13.3435138011,-16.7019230119,13.294690191656297
13.3435447495,-16.6973078354,12.524031345564838
13.343575614,-16.6926926472,13.197175591153215
13.3436063945,-16.6880774475,14.913323095384214
13.343637091,-16.683462237,13.539872204826823
13.3436677036,-16.678847014,15.36123621775301
13.3436982323,-16.6742317795,16.747287146157756
13.343728677,-16.6696165335,17.49214994218601
13.3437590377,-16.665001276,16.50607840307546
13.3437893145,-16.660386007,19.687987168981355
13.3438195074,-16.6557707276,18.032972793231046
13.3438496163,-16.6511554358,20.31125153230937
13.3438796412,-16.6465401327,19.920371989293542
13.3439095822,-16.6419248183,20.864801874004623
13.3439394393,-16.6373094926,19.768505390709606
13.3439692124,-16.6326941556,18.898190184765532
13.3439989015,-16.6280788075,18.18294267545425
13.3440285066,-16.623463449,21.147549974842512
13.3440580278,-16.6188480784,18.66671939904291
13.3440874651,-16.6142326968,16.67016867889096
13.3441168184,-16.609617304,14.760110125539427
13.3441460877,-16.6050019001,11.953994966698048
13.3441752731,-16.6003864853,5.414157332162228
13.3442043745,-16.5957710594,10.051561397562235
13.3442333919,-16.5911556234,11.269793697962356
13.3442623254,-16.5865401756,11.356031274767805
13.3442911749,-16.5819247169,11.52733420248264
13.3443199404,-16.5773092474,9.848118981817342
13.3382268967,-16.8126499625,8.426646901279518
13.3382598479,-16.8080351612,13.691935109730553
13.3382927151,-16.8034203476,16.67881242483388
13.3383254985,-16.7988055215,13.319493359022774
13.338358198,-16.7941906831,14.21130284690897
13.3383908136,-16.7895758323,15.025841745770327
13.3384233454,-16.7849609693,14.27549953898418
13.3384557932,-16.7803460949,12.900804645998779
13.3384881571,-16.7757312073,15.148212050934632
13.3385204371,-16.7711163075,15.658514522945985
13.3385526332,-16.7665013956,7.814599611844123
13.3385847455,-16.7618864715,14.372083923591276
13.3386167738,-16.7572715353,15.853416438455465
13.3386487182,-16.752656587,14.29027191518565
13.3386805787,-16.7480416276,15.2703889995278
13.3387123554,-16.7434266552,16.815548594979155
13.3387440481,-16.7388116709,17.201200583521825
13.3387756569,-16.7341966746,16.65665797932686
13.3388071818,-16.7295816664,15.558696318142522
13.3388386228,-16.7249666463,15.305937711267106
13.3388699799,-16.7203516143,14.243432814602608
13.338901253,-16.7157365715,16.69299496224014
13.3389324423,-16.7111215159,16.481091319361006
13.3389635477,-16.7065064485,15.468367452043147
13.3389945691,-16.7018913695,15.5178089882681
13.3390255066,-16.6972762787,12.263606181057515
13.3390563602,-16.6926611762,14.163031016100987
13.3390871299,-16.6880460622,16.510778662194
13.3391178157,-16.6834309374,18.102051699936005
13.3391484176,-16.6788158001,13.430567569300251
13.3391789355,-16.6742006513,16.958247627120326
13.3392093696,-16.669585491,14.05526711649479
13.3392397197,-16.6649703192,16.274406217781888
13.3392699859,-16.660355136,16.511780590330382
13.3393001681,-16.6557399423,18.166480949000768
13.3393302665,-16.6511247363,18.752790351662036
13.3393602809,-16.6465095189,20.56442125977195
13.3393902114,-16.6418942902,20.301818603154906
13.3394200579,-16.6372790502,18.35892840654733
13.3394498206,-16.6326637989,19.508938745661688
13.3394794993,-16.6280485365,20.621603251420048
13.3395090941,-16.6234332637,14.038395918802925
13.3395386049,-16.6188179789,15.85036277653348
13.3395680318,-16.6142026829,19.703900988107016
13.3395973748,-16.6095873759,16.786529289179974
13.3396266339,-16.6049720578,16.477033504535946
13.339655809,-16.6003567286,14.110253880661748
13.3396849002,-16.5957413885,11.208171242520525
13.3397139074,-16.5911260382,10.123882005150374
13.3397428308,-16.5865106762,11.062883976223063
13.3397716701,-16.5818953032,11.444504443217452
13.3398004256,-16.5772799194,6.027694597442695
13.3337408719,-16.8080015603,4.473491333968518
13.3337737277,-16.8033868323,13.755955446725466
13.3338064996,-16.7987720919,12.768707236280985
13.3338391876,-16.7941573391,13.76286855440365
13.3338717918,-16.789542574,11.577459032189733
13.3339043121,-16.7849277966,12.476107643915297
13.3339367485,-16.7803130079,12.98053321169962
13.3339691011,-16.775698206,17.143997261772565
13.3340013698,-16.7710833918,14.010284310660087
13.3340335546,-16.7664685655,12.325278330633822
13.3340656555,-16.7618537271,11.7691807443129
13.3340976726,-16.7572388766,15.845592979404042
13.3341296059,-16.7526240139,17.077015644191825
13.3341614552,-16.7480091402,13.113098809479403
13.3341932207,-16.7433942535,16.145485515997404
13.3342249023,-16.7387793548,16.423932574012298
13.3342565,-16.7341644442,14.63432259080771
13.3342880138,-16.7295495217,17.059513651348766
13.3343194438,-16.7249345872,15.67810786075032
13.3343507899,-16.7203196409,16.164807646452864
13.3343820521,-16.7157046837,14.899499210897456
13.3344132304,-16.7110897138,12.68637018546736
13.3344443248,-16.7064747322,15.782451329662516
13.3344753354,-16.7018597388,15.411915282259137
13.3345062621,-16.6972447337,14.249269491775756
13.3345371048,-16.6926297169,16.44563717421779
13.3345678638,-16.6880146885,16.091868373517546
13.3345985388,-16.6833996494,13.096648622934147
13.3346291299,-16.6787845978,16.243341998538693
13.3346596371,-16.6741695347,17.79362096867305
13.3346900605,-16.6695544601,17.57682560707306
13.3347203999,-16.664939374,18.336235756849277
13.3347506555,-16.6603242764,16.99460419457767
13.3347808272,-16.6557091684,19.083980450684198
13.334810915,-16.651094048,19.424236117869064
13.3348409188,-16.6464789163,20.226533800563615
13.3348708388,-16.6418637733,19.422482282506873
13.3349006749,-16.637248619,20.146710520292636
13.3349304271,-16.6326334534,17.723026801038415
13.3349600954,-16.6280182767,15.747477550071142
13.3349896798,-16.6234030896,15.540035175027281
13.3350191803,-16.6187878905,11.506973474087545
13.3350485969,-16.6141726802,16.664786621252123
13.3350779296,-16.6095574588,14.296525557656917
13.3351071784,-16.6049422264,13.92497781356962
13.3351363433,-16.600326983,10.801721910509215
13.3351654243,-16.5957117285,7.06815271784798
13.3351944213,-16.591096464,10.806906343311272
13.3352233345,-16.5864811876,12.275058881624997
13.3352521638,-16.5818659004,11.797699246739823
13.3352809091,-16.5772506022,6.494746065721191
13.3292218943,-16.8079679718,5.180924664800498
13.3292547385,-16.8033533295,12.595485251867958
13.3292874989,-16.7987386747,14.42120764832426
13.3293201755,-16.7941240075,13.476585031177716
