X,Y,DepthToGroundwater,GroundwaterProductivity,GroundwaterStorage
-13.886,13.081,7-25,>20,">50,000"
-13.886,13.101,7-25,>20,">50,000"
-13.886,13.131,7-25,>20,">50,000"
-13.886,13.151,7-25,>20,">50,000"
-13.886,13.181,7-25,>20,">50,000"
-13.886,13.201,7-25,>20,">50,000"
-13.886,13.231,7-25,>20,">50,000"
-13.886,13.251,0-7,>20,">50,000"
-13.886,13.281,25-50,>20,">50,000"
-13.886,13.301,25-50,>20,">50,000"
-13.886,13.331,25-50,>20,">50,000"
-13.886,13.351,25-50,>20,">50,000"
-13.886,13.381,25-50,>20,">50,000"
-13.886,13.401,0-7,>20,">50,000"
-13.886,13.431,0-7,>20,">50,000"
-13.886,13.451,0-7,>20,">50,000"
-13.886,13.481,0-7,>20,">50,000"
-13.886,13.501,0-7,>20,">50,000"
-13.886,13.531,0-7,>20,">50,000"
-13.886,13.551,25-50,>20,">50,000"
-13.886,13.581,25-50,>20,">50,000"
-13.886,13.601,25-50,>20,">50,000"
-13.886,13.631,25-50,>20,">50,000"
-13.886,13.651,25-50,>20,">50,000"
-13.886,13.681,25-50,>20,">50,000"
-13.886,13.701,25-50,>20,">50,000"
-13.886,13.731,25-50,>20,">50,000"
-13.886,13.751,25-50,>20,">50,000"
-13.886,13.781,25-50,>20,">50,000"
-13.886,13.801,0-7,>20,">50,000"
-13.886,13.831,0-7,>20,">50,000"
-13.875,13.061,7-25,>20,">50,000"
-13.875,13.111,7-25,>20,">50,000"
-13.875,13.161,7-25,>20,">50,000"
-13.875,13.211,7-25,>20,">50,000"
-13.875,13.261,25-50,>20,">50,000"
-13.875,13.311,25-50,>20,">50,000"
-13.875,13.361,25-50,>20,">50,000"
-13.875,13.411,0-7,>20,">50,000"
-13.875,13.461,0-7,>20,">50,000"
-13.875,13.511,0-7,>20,">50,000"
-13.875,13.561,25-50,>20,">50,000"
-13.875,13.611,25-50,>20,">50,000"
-13.875,13.661,25-50,>20,">50,000"
-13.875,13.711,25-50,>20,">50,000"
-13.875,13.761,25-50,>20,">50,000"
-13.875,13.811,0-7,>20,">50,000"
-13.836,13.081,7-25,>20,">50,000"
-13.836,13.101,7-25,>20,">50,000"
-13.836,13.131,7-25,>20,">50,000"
-13.836,13.151,7-25,>20,">50,000"
-13.836,13.181,7-25,>20,">50,000"
-13.836,13.201,7-25,>20,">50,000"
-13.836,13.231,7-25,>20,">50,000"
-13.836,13.251,25-50,>20,">50,000"
-13.836,13.281,25-50,>20,">50,000"
-13.836,13.301,25-50,>20,">50,000"
-13.836,13.331,25-50,>20,">50,000"
-13.836,13.351,25-50,>20,">50,000"
-13.836,13.381,25-50,>20,">50,000"
-13.836,13.401,25-50,>20,">50,000"
-13.836,13.431,25-50,>20,">50,000"
-13.836,13.451,25-50,>20,">50,000"
-13.836,13.481,25-50,>20,">50,000"
-13.836,13.501,0-7,>20,">50,000"
-13.836,13.531,0-7,>20,">50,000"
-13.836,13.551,0-7,>20,">50,000"
-13.836,13.581,0-7,>20,">50,000"
-13.836,13.601,25-50,>20,">50,000"
-13.836,13.631,25-50,>20,">50,000"
-13.836,13.651,25-50,>20,">50,000"
-13.836,13.681,25-50,>20,">50,000"
-13.836,13.701,25-50,>20,">50,000"
-13.836,13.731,25-50,>20,">50,000"
-13.836,13.751,25-50,>20,">50,000"
-13.836,13.781,25-50,>20,">50,000"
-13.836,13.801,0-7,>20,">50,000"
-13.836,13.831,0-7,>20,">50,000"
-13.825,13.061,7-25,>20,">50,000"
-13.825,13.111,7-25,>20,">50,000"
-13.825,13.161,7-25,>20,">50,000"
-13.825,13.211,7-25,>20,">50,000"
-13.825,13.261,25-50,>20,">50,000"
-13.825,13.311,25-50,>20,">50,000"
-13.825,13.361,25-50,>20,">50,000"
-13.825,13.411,25-50,>20,">50,000"
-13.825,13.461,25-50,>20,">50,000"
-13.825,13.511,0-7,>20,">50,000"
-13.825,13.561,0-7,>20,">50,000"
-13.825,13.611,25-50,>20,">50,000"
-13.825,13.661,25-50,>20,">50,000"
-13.825,13.711,25-50,>20,">50,000"
-13.825,13.761,25-50,>20,">50,000"
-13.825,13.811,0-7,>20,">50,000"
-13.786,13.081,7-25,>20,">50,000"
-13.786,13.101,7-25,>20,">50,000"
-13.786,13.131,7-25,>20,">50,000"
-13.786,13.151,7-25,>20,">50,000"
-13.786,13.181,7-25,>20,">50,000"
-13.786,13.201,7-25,>20,">50,000"
-13.786,13.231,7-25,>20,">50,000"
-13.786,13.251,7-25,>20,">50,000"
-13.786,13.281,25-50,>20,">50,000"
-13.786,13.301,25-50,>20,">50,000"
-13.786,13.331,25-50,>20,">50,000"
-13.786,13.351,25-50,>20,">50,000"
-13.786,13.381,25-50,>20,">50,000"
-13.786,13.401,25-50,>20,">50,000"
-13.786,13.431,25-50,>20,">50,000"
-13.786,13.451,25-50,>20,">50,000"
-13.786,13.481,25-50,>20,">50,000"
-13.786,13.501,25-50,>20,">50,000"
-13.786,13.531,0-7,>20,">50,000"
-13.786,13.551,0-7,>20,">50,000"
-13.786,13.581,0-7,>20,">50,000"
-13.786,13.601,0-7,>20,">50,000"
-13.786,13.631,25-50,>20,">50,000"
-13.786,13.651,25-50,>20,">50,000"
-13.786,13.681,25-50,>20,">50,000"
-13.786,13.701,25-50,>20,">50,000"
-13.786,13.731,25-50,>20,">50,000"
-13.786,13.751,25-50,>20,">50,000"
-13.786,13.781,25-50,>20,">50,000"
-13.786,13.801,25-50,>20,">50,000"
-13.786,13.831,0-7,>20,">50,000"
