long,lat,Drainage_density,Slope_tif2,Hydrogeo,Curvatu_tif2,NASADEM_HGT
-16.6832433829,13.3120021297,77.51148223876953,0.9290392994880676,5.0,-1296000000.0,25.0
-16.6786287593,13.3120326671,69.43267822265625,3.825169801712036,5.0,-6480000000.0,24.0
-16.6740141241,13.3120631208,58.140926361083984,2.646517753601074,5.0,-0.0,26.0
-16.6693994774,13.3120934908,52.35598373413086,1.4687471389770508,5.0,-5184000000.0,23.0
-16.6647848192,13.312123777,52.198768615722656,1.3934063911437988,5.0,-0.0,32.0
-16.6601701496,13.3121539795,54.00764465332031,1.1842325925827026,5.0,-2592000000.0,30.0
-16.6555554695,13.3121840982,52.59395599365234,3.667654514312744,5.0,5184000000.0,33.0
-16.6509407771,13.3122141332,48.33674240112305,4.108956813812256,5.0,-3888000000.0,29.0
-16.6463260733,13.3122440844,49.80157852172852,1.9973403215408323,5.0,-3888000000.0,29.0
-16.6417113583,13.3122739519,51.03965377807617,2.3674540519714355,5.0,-2592000000.0,29.0
-16.6370966319,13.3123037357,65.47095489501953,2.32153058052063,5.0,-3888000000.0,22.0
-16.6324818943,13.3123334356,74.93880462646484,1.1842325925827026,5.0,-3888000000.0,20.0
-16.6278671455,13.3123630519,82.2145767211914,0.656958818435669,5.0,1296000000.0,17.0
-16.6232523864,13.3123925844,84.9501724243164,3.6234941482543945,5.0,-5184000000.0,6.0
-16.6186376153,13.3124220331,85.8123779296875,1.642019271850586,5.0,1296000000.0,5.0
-16.614022833,13.3124513981,95.81592559814452,2.7068135738372803,5.0,1296000000.0,14.0
-16.6094080396,13.3124806793,110.6016616821289,2.7851665019989014,5.0,-1296000000.0,2.0
-16.6047932352,13.3125098767,109.78829193115234,0.7344942092895508,5.0,-5184000000.0,4.0
-16.6001784197,13.3125389905,107.34268188476562,1.0386748313903809,5.0,9072000000.0,10.0
-16.5955635933,13.3125680204,98.6496810913086,3.949322462081909,5.0,3888000000.0,4.0
-16.5909487568,13.3125969666,93.09970092773438,0.7344942092895508,5.0,-1296000000.0,3.0
-16.5863339084,13.312625829,91.6870574951172,1.7684314250946045,5.0,3888000000.0,5.0
-16.5817190492,13.3126546077,84.26404571533203,1.4687471389770508,5.0,-2592000000.0,3.0
-16.577104179,13.3126833026,72.99713134765625,0.3284901976585388,5.0,5184000000.0,3.0
-16.5724892981,13.3127119137,65.19617462158203,3.297675609588623,5.0,-1296000000.0,3.0
-16.5678744063,13.3127404411,51.33702087402344,5.57637357711792,5.0,20736000000.0,7.0
-16.803186001,13.3066597684,33.144508361816406,0.0,5.0,-0.0,0.0
-16.7985717739,13.3066924713,38.50107955932617,3.3461830615997314,5.0,2592000000.0,17.0
-16.7939575343,13.3067250905,45.30289840698242,2.3674540519714355,5.0,-2592000000.0,11.0
-16.7893432825,13.306757626,56.04018783569336,1.0386748313903809,5.0,-2592000000.0,9.0
-16.7847290183,13.3067900778,66.59722137451172,3.23185658454895,5.0,-5184000000.0,11.0
-16.7801147428,13.3068224459,73.9581069946289,1.3934063911437988,5.0,-0.0,14.0
-16.7755004542,13.3068547304,90.02974700927734,0.7344942092895508,5.0,2592000000.0,18.0
-16.7708861533,13.3068869311,93.0588836669922,1.0386748313903809,5.0,-1296000000.0,16.0
-16.7662718403,13.3069190482,83.70355224609375,0.656958818435669,5.0,-0.0,17.0
-16.7616575152,13.3069510816,79.383056640625,1.642019271850586,5.0,7776000000.0,19.0
-16.7570431779,13.3069830312,72.6632080078125,5.604959964752197,5.0,3888000000.0,23.0
-16.7524288286,13.3070148972,64.45608520507812,1.8575904369354248,5.0,-2592000000.0,19.0
-16.7478144682,13.3070466795,60.27059555053711,2.646517753601074,5.0,2592000000.0,25.0
-16.7432000948,13.307078378,61.9023323059082,0.3284901976585388,5.0,-0.0,22.0
-16.7385857095,13.3071099929,68.06916046142578,0.7344942092895508,5.0,-0.0,27.0
-16.7339713122,13.3071415241,65.32615661621094,1.642019271850586,5.0,-0.0,22.0
-16.7293569029,13.3071729716,65.7676010131836,0.9290392994880676,5.0,-3888000000.0,23.0
-16.7247424819,13.3072043354,70.56232452392578,1.1842325925827026,5.0,-1296000000.0,24.0
-16.7201280489,13.3072356155,67.05429077148438,2.563905715942383,5.0,-0.0,23.0
-16.7155136051,13.3072668118,75.5672836303711,0.7344942092895508,5.0,1296000000.0,22.0
-16.7108991485,13.3072979245,76.06900024414062,2.563905715942383,5.0,-3888000000.0,19.0
-16.7062846802,13.3073289535,77.80552673339844,1.4687471389770508,5.0,-2592000000.0,22.0
-16.7016702002,13.3073598987,81.55555725097656,2.2025177478790283,5.0,1296000000.0,24.0
-16.6970557085,13.3073907603,84.67329406738281,2.3900835514068604,5.0,-3888000000.0,25.0
-16.6924412051,13.3074215381,79.48029327392578,2.076667308807373,5.0,3888000000.0,27.0
-16.6878266901,13.3074522322,73.62139129638672,0.3284901976585388,5.0,5184000000.0,36.0
-16.6832121644,13.3074828427,71.702880859375,4.410698413848877,5.0,-1296000000.0,34.0
-16.6785976262,13.3075133694,66.4156265258789,1.1842325925827026,5.0,5184000000.0,28.0
-16.6739830765,13.3075438124,60.52425384521485,1.9147183895111084,5.0,-0.0,26.0
-16.6693685153,13.3075741717,51.22808837890625,4.199238300323486,5.0,12960000000.0,34.0
-16.6647539426,13.3076044472,49.66585922241211,3.025747299194336,5.0,6480000000.0,31.0
-16.6601393584,13.3076346391,48.86524963378906,3.935723543167114,5.0,2592000000.0,30.0
-16.6555247638,13.3076647472,49.69141387939453,3.962874174118042,5.0,-0.0,30.0
-16.6509101569,13.3076947716,50.636531829833984,1.3541624546051023,5.0,-2592000000.0,32.0
-16.6462955387,13.3077247123,51.14875411987305,2.076667308807373,5.0,1296000000.0,30.0
-16.6416809091,13.3077545693,56.14326477050781,1.1842325925827026,5.0,-1296000000.0,26.0
-16.6370662683,13.3077843426,64.15123748779297,2.5001461505889893,5.0,-0.0,24.0
-16.6324516162,13.3078140321,74.47577667236328,2.6261098384857178,5.0,-1296000000.0,15.0
-16.6278369528,13.307843638,81.875244140625,5.6522746086120605,5.0,1296000000.0,13.0
-16.6232222793,13.3078731601,84.78843688964844,1.7684314250946045,5.0,1296000000.0,15.0
-16.6186075936,13.3079025984,88.83082580566406,1.3541624546051023,5.0,2592000000.0,13.0
-16.6139928968,13.3079319531,105.13556671142578,1.4687471389770508,5.0,1296000000.0,6.0
-16.609378189,13.307961224,117.81206512451172,1.642019271850586,5.0,-0.0,4.0
-16.60476347,13.3079904112,116.78947448730467,1.6745193004608154,5.0,-1296000000.0,4.0
-16.6001487401,13.3080195147,113.81277465820312,0.7344942092895508,5.0,6480000000.0,7.0
-16.5955339991,13.3080485344,103.86119079589844,1.4687471389770508,5.0,-1296000000.0,6.0
-16.5909192481,13.3080774704,99.38445281982422,0.3284901976585388,5.0,-0.0,6.0
-16.5863044853,13.3081063227,93.61456298828124,1.0386748313903809,5.0,5184000000.0,5.0
-16.5816897116,13.3081350913,85.9840087890625,2.32153058052063,5.0,-3888000000.0,6.0
-16.5770749269,13.3081637761,74.92351531982422,4.275084018707275,5.0,-2592000000.0,6.0
-16.5724601315,13.3081923772,67.86418151855469,0.9290392994880676,5.0,1296000000.0,4.0
-16.8031525725,13.3021407691,33.59674453735352,0.0,5.0,-0.0,0.0
-16.7985384308,13.3021734605,42.69108200073242,1.6745193004608154,5.0,-2592000000.0,17.0
-16.7939242767,13.3022060683,53.49480819702149,1.6745193004608154,5.0,3888000000.0,15.0
-16.7893101102,13.3022385923,63.88976287841797,2.804410457611084,5.0,3888000000.0,15.0
-16.7846959315,13.3022710327,71.11146545410156,0.0,5.0,-7776000000.0,14.0
-16.7800817415,13.3023033895,75.76097869873047,0.3284901976585388,5.0,2592000000.0,15.0
-16.7754675383,13.3023356626,85.00067901611328,1.3137449026107788,5.0,-0.0,16.0
-16.7708533229,13.302367852,85.68595886230469,1.3541624546051023,5.0,-3888000000.0,14.0
-16.7662390953,13.3023999577,75.35050964355469,0.7344942092895508,5.0,2592000000.0,20.0
-16.7616248556,13.3024319798,74.24983215332031,3.4254887104034424,5.0,-7776000000.0,17.0
-16.7570106038,13.3024639183,68.09239196777344,0.9853842258453368,5.0,5184000000.0,23.0
-16.7523963399,13.302495773,66.05501556396484,0.7344942092895508,5.0,1296000000.0,23.0
-16.7477820649,13.3025275441,60.99882888793945,2.32153058052063,5.0,1296000000.0,20.0
-16.7431677769,13.3025592316,56.49552536010742,2.3674540519714355,5.0,-2592000000.0,22.0
-16.738553477,13.3025908353,61.77141189575195,1.4687471389770508,5.0,3888000000.0,26.0
-16.7339391652,13.3026223554,67.2831802368164,1.8575904369354248,5.0,-0.0,25.0
-16.7293248414,13.3026537919,66.94804382324219,3.740084171295166,5.0,-5184000000.0,26.0
-16.7247105058,13.3026851446,68.57158660888672,2.32153058052063,5.0,-3888000000.0,24.0
-16.7200961583,13.3027164137,68.17494201660156,1.0386748313903809,5.0,-0.0,24.0
-16.7154817999,13.3027475991,79.09564208984375,2.2025177478790283,5.0,1296000000.0,22.0
-16.7108674288,13.3027787008,80.03872680664062,0.0,5.0,-0.0,22.0
-16.7062530459,13.3028097189,77.75647735595703,3.2484376430511475,5.0,2592000000.0,23.0
-16.7016386513,13.3028406532,74.7127685546875,5.57637357711792,5.0,3888000000.0,26.0
-16.6970242451,13.3028715039,75.94001007080078,3.3461830615997314,5.0,-2592000000.0,24.0
-16.6924098271,13.302902271,71.71639251708984,3.6234941482543945,5.0,1296000000.0,22.0
-16.6877953976,13.3029329543,62.84751129150391,1.1842325925827026,5.0,2592000000.0,22.0
-16.6831809573,13.302963554,62.46129989624024,0.656958818435669,5.0,2592000000.0,26.0
-16.6785665046,13.3029940699,63.36222839355469,0.656958818435669,5.0,-1296000000.0,27.0
-16.6739520404,13.3030245022,67.71991729736328,1.642019271850586,5.0,5184000000.0,32.0
-16.6693375646,13.3030548508,60.05866241455078,3.23185658454895,5.0,1296000000.0,28.0
-16.6647230774,13.3030851158,50.49850463867188,2.076667308807373,5.0,-1296000000.0,26.0
-16.6601085787,13.303115297,48.97232437133789,6.017066955566406,5.0,3888000000.0,39.0
-16.6554940696,13.3031453945,49.97433853149414,0.9290392994880676,5.0,1296000000.0,33.0
-16.6508795481,13.3031754084,54.65082550048828,0.7344942092895508,5.0,-2592000000.0,27.0
-16.6462650153,13.3032053386,51.20804977416992,4.108956813812256,5.0,-1296000000.0,30.0
-16.6416504712,13.3032351851,58.52803421020508,0.3284901976585388,5.0,-1296000000.0,26.0
-16.6370359158,13.3032649479,59.38651657104492,2.7068135738372803,5.0,3888000000.0,24.0
-16.6324213492,13.303294627,69.02428436279297,2.3900835514068604,5.0,2592000000.0,18.0
-16.6278067714,13.3033242224,78.82642364501953,1.9701858758926392,5.0,2592000000.0,16.0
-16.6231921833,13.3033537341,80.27350616455078,3.4254887104034424,5.0,1296000000.0,18.0
-16.6185775831,13.3033831621,94.15054321289062,2.3900835514068604,5.0,-1296000000.0,9.0
-16.6139629718,13.3034125065,107.238037109375,2.3674540519714355,5.0,-0.0,3.0
-16.6093483494,13.3034417671,112.9373016357422,2.6261098384857178,5.0,-2592000000.0,-1.0
-16.6047337159,13.303470944,113.41817474365234,1.0386748313903809,5.0,2592000000.0,3.0
-16.6001190714,13.3035000373,114.8902587890625,2.9355664253234863,5.0,7776000000.0,6.0
-16.595504416,13.3035290468,107.45651245117188,1.1842325925827026,5.0,-0.0,3.0
-16.5908897504,13.3035579726,103.21989440917967,2.3674540519714355,5.0,-2592000000.0,3.0
-16.5862750731,13.3035868148,99.2481918334961,2.076667308807373,5.0,-3888000000.0,1.0
-16.5816603848,13.3036155732,88.1756362915039,1.1842325925827026,5.0,1296000000.0,2.0
-16.5770456857,13.303644248,75.9805679321289,1.642019271850586,5.0,3888000000.0,4.0
-16.8031191564,13.2976217682,35.850826263427734,3.825169801712036,5.0,-0.0,2.0
-16.7985051,13.2976544481,48.096229553222656,1.0386748313903809,5.0,2592000000.0,26.0
-16.7938910313,13.2976870443,60.16911315917969,1.642019271850586,5.0,2592000000.0,21.0
-16.7892769503,13.297719557,67.93761444091797,1.1842325925827026,5.0,1296000000.0,16.0
-16.784662857,13.297751986,73.507080078125,0.3284901976585388,5.0,-0.0,17.0
-16.7800487523,13.2977843313,77.1851806640625,0.3284901976585388,5.0,1296000000.0,16.0
-16.7754346345,13.297816593,77.34635925292969,0.656958818435669,5.0,-0.0,17.0
-16.7708205045,13.2978487712,76.84571838378906,1.3541624546051023,5.0,-1296000000.0,18.0
-16.7662063624,13.2978808656,74.12174987792969,0.3284901976585388,5.0,-5184000000.0,19.0
-16.7615922081,13.2979128765,67.21839904785156,2.29822325706482,5.0,-2592000000.0,22.0
-16.7569780417,13.2979448037,63.82035446166992,0.9290392994880676,5.0,-3888000000.0,18.0
-16.7523638632,13.2979766472,64.78334045410156,0.9853842258453368,5.0,-2592000000.0,21.0
-16.7477496736,13.2980084071,63.80792999267578,3.025747299194336,5.0,-1296000000.0,20.0
-16.7431354711,13.2980400834,57.55268096923828,1.7684314250946045,5.0,1296000000.0,24.0
-16.7385212566,13.2980716761,58.3568229675293,2.076667308807373,5.0,1296000000.0,25.0
-16.7339070301,13.2981031851,65.78695678710938,1.9147183895111084,5.0,-0.0,23.0
-16.7292927918,13.2981346104,73.21826171875,1.4687471389770508,5.0,3888000000.0,26.0
-16.7246785415,13.2981659522,73.09410858154297,2.646517753601074,5.0,-0.0,25.0
-16.7200642795,13.2981972102,73.81441497802734,1.0386748313903809,5.0,-5184000000.0,24.0
-16.7154500065,13.2982283847,78.42119598388672,2.3674540519714355,5.0,3888000000.0,24.0
-16.7108357208,13.2982594755,81.75846862792969,1.7684314250946045,5.0,-1296000000.0,23.0
-16.7062214234,13.2982904826,76.73286437988281,0.3284901976585388,5.0,2592000000.0,26.0
-16.7016071142,13.2983214061,68.5669174194336,0.3284901976585388,5.0,-3888000000.0,20.0
-16.6969927933,13.2983522459,65.46863555908203,0.7344942092895508,5.0,-3888000000.0,22.0
-16.6923784608,13.2983830021,66.2071762084961,1.6745193004608154,5.0,-2592000000.0,23.0
-16.6877641167,13.2984136747,59.98412704467773,3.949322462081909,5.0,-2592000000.0,25.0
-16.6831497619,13.2984442636,56.902339935302734,2.3900835514068604,5.0,-0.0,29.0
-16.6785353946,13.2984747688,59.84051513671875,2.32153058052063,5.0,1296000000.0,33.0
-16.6739210158,13.2985051904,66.23408508300781,1.3541624546051023,5.0,2592000000.0,31.0
-16.6693066254,13.2985355283,60.518924713134766,0.3284901976585388,5.0,-0.0,29.0
-16.6646922236,13.2985657826,46.659461975097656,0.9290392994880676,5.0,1296000000.0,31.0
-16.6600778104,13.2985959532,45.36459732055664,0.7344942092895508,5.0,-1296000000.0,30.0
-16.6554633867,13.2986260402,49.25801467895508,0.9853842258453368,5.0,3888000000.0,40.0
-16.6508489507,13.2986560435,51.3172492980957,2.563905715942383,5.0,-1296000000.0,39.0
-16.6462345033,13.2986859632,49.27276611328125,2.5001461505889893,5.0,2592000000.0,35.0
-16.6416200446,13.2987157991,53.412818908691406,1.6745193004608154,5.0,-1296000000.0,32.0
-16.6370055747,13.2987455515,51.36476135253906,3.949322462081909,5.0,2592000000.0,27.0
-16.6323910935,13.2987752201,56.05049514770508,1.642019271850586,5.0,-3888000000.0,24.0
-16.6277766011,13.2988048051,68.37102508544922,1.0386748313903809,5.0,1296000000.0,23.0
-16.6231620984,13.2988343065,77.92681121826172,0.0,5.0,-7776000000.0,10.0
-16.6185475837,13.2988637241,90.28984832763672,1.9973403215408323,5.0,-3888000000.0,3.0
-16.6139330578,13.2988930582,102.8467788696289,3.281345844268799,5.0,-0.0,4.0
-16.6093185208,13.2989223085,105.59603118896484,3.281345844268799,5.0,-0.0,6.0
-16.6047039728,13.2989514752,104.50897216796876,5.595448017120361,5.0,2592000000.0,4.0
-16.6000894138,13.2989805582,109.76560974121094,2.102442502975464,5.0,1296000000.0,10.0
-16.5954748437,13.2990095575,108.92005920410156,1.3137449026107788,5.0,-2592000000.0,2.0
-16.5908602637,13.2990384732,101.97075653076172,0.4645501971244812,5.0,2592000000.0,6.0
-16.5862456717,13.2990673052,99.83749389648438,1.1842325925827026,5.0,3888000000.0,3.0
-16.5816310689,13.2990960535,91.557861328125,1.1842325925827026,5.0,-5184000000.0,0.0
-16.8030857527,13.2931027665,35.96201705932617,1.3137449026107788,5.0,-0.0,7.0
-16.7984717817,13.2931354348,47.51895904541016,0.7344942092895508,5.0,2592000000.0,24.0
-16.7938577983,13.2931680196,59.8114128112793,1.6745193004608154,5.0,-3888000000.0,20.0
-16.7892438027,13.2932005208,66.25131225585938,1.642019271850586,5.0,-1296000000.0,18.0
-16.7846297947,13.2932329384,69.76303100585938,1.9973403215408323,5.0,1296000000.0,18.0
-16.7800157754,13.2932652724,70.7907943725586,1.1842325925827026,5.0,-1296000000.0,17.0
-16.775401743,13.2932975228,70.92253875732422,1.642019271850586,5.0,5184000000.0,21.0
-16.7707876984,13.2933296895,74.08993530273438,2.076667308807373,5.0,1296000000.0,19.0
-16.7661736416,13.2933617727,75.05553436279297,0.3284901976585388,5.0,-0.0,21.0
-16.7615595727,13.2933937723,67.00171661376953,2.8235225677490234,5.0,-2592000000.0,22.0
-16.7569454916,13.2934256883,66.82779693603516,1.4687471389770508,5.0,5184000000.0,24.0
-16.7523313985,13.2934575206,73.49781799316406,1.0386748313903809,5.0,2592000000.0,23.0
-16.7477172943,13.2934892694,76.36943054199219,2.2025177478790283,5.0,7776000000.0,24.0
-16.7431031772,13.2935209345,69.98970794677734,3.297675609588623,5.0,1296000000.0,24.0
-16.738489048,13.293552516,63.26050567626953,1.0386748313903809,5.0,-0.0,25.0
-16.733874907,13.2935840139,67.43882751464844,3.025747299194336,5.0,2592000000.0,24.0
-16.729260754,13.2936154282,79.04707336425781,1.3137449026107788,5.0,-0.0,22.0
-16.7246465892,13.2936467589,86.31061553955078,2.2025177478790283,5.0,-0.0,24.0
-16.7200324125,13.293678006,87.13938903808594,3.3781306743621826,5.0,-3888000000.0,24.0
-16.7154182249,13.2937091695,91.78477478027344,1.6745193004608154,5.0,-0.0,26.0
-16.7108040246,13.2937402493,82.20182037353516,2.076667308807373,5.0,1296000000.0,25.0
-16.7061898125,13.2937712456,73.70574188232422,1.9147183895111084,5.0,-3888000000.0,24.0
-16.7015755888,13.2938021582,66.14323425292969,0.9290392994880676,5.0,-3888000000.0,23.0
-16.6969613533,13.2938329872,62.35101318359375,1.642019271850586,5.0,-0.0,24.0
-16.6923471062,13.2938637325,57.2929573059082,0.0,5.0,-0.0,24.0
-16.6877328474,13.2938943943,57.06754684448242,0.4645501971244812,5.0,-1296000000.0,25.0
-16.683118578,13.2939249724,57.19589614868164,4.312499046325684,5.0,-1296000000.0,35.0
-16.6785042961,13.2939554669,63.25625228881836,0.7344942092895508,5.0,1296000000.0,32.0
-16.6738900027,13.2939858778,59.123313903808594,2.3674540519714355,5.0,-0.0,31.0
-16.6692756977,13.2940162051,55.42110061645508,2.32153058052063,5.0,-5184000000.0,35.0
-16.6646613813,13.2940464487,47.14948654174805,0.7344942092895508,5.0,-1296000000.0,38.0
-16.6600470535,13.2940766087,45.91006851196289,6.541306495666504,5.0,-6480000000.0,30.0
-16.6554327152,13.2941066851,47.48774719238281,2.32153058052063,5.0,-1296000000.0,40.0
-16.6508183645,13.2941366778,49.18111038208008,6.926714897155762,5.0,5184000000.0,39.0
-16.6462040026,13.294166587,54.42081451416016,0.7344942092895508,5.0,1296000000.0,39.0
-16.6415896293,13.2941964124,57.20358276367188,5.57637357711792,5.0,1296000000.0,34.0
-16.6369752448,13.2942261543,52.72052001953125,1.3934063911437988,5.0,-7776000000.0,36.0
-16.632360849,13.2942558125,53.82226943969727,4.056452751159668,5.0,-1296000000.0,25.0
-16.627746442,13.2942853871,54.30123901367188,2.646517753601074,5.0,-1296000000.0,16.0
-16.6231320247,13.2943148781,70.70581817626953,1.4687471389770508,5.0,-3888000000.0,9.0
-16.6185175954,13.2943442854,85.54393768310547,3.025747299194336,5.0,3888000000.0,8.0
-16.6139031549,13.2943736091,99.14776611328124,0.7344942092895508,5.0,1296000000.0,16.0
-16.6092887034,13.2944028491,97.31503295898438,2.953824520111084,5.0,1296000000.0,15.0
-16.6046742407,13.2944320055,97.75616455078124,2.7851665019989014,5.0,-1296000000.0,16.0
-16.6000597671,13.2944610783,98.76023864746094,1.1842325925827026,5.0,-6480000000.0,9.0
-16.5954452825,13.2944900674,103.23323059082033,1.3934063911437988,5.0,-1296000000.0,2.0
-16.5908307878,13.2945189729,96.86052703857422,0.3284901976585388,5.0,-0.0,3.0
-16.5862162813,13.2945477948,93.99657440185548,4.398545265197754,5.0,2592000000.0,12.0
-16.8076662346,13.2885510217,18.56914520263672,0.0,5.0,-0.0,0.0
-16.8030523613,13.2885837621,29.512432098388672,3.4254887104034424,5.0,-0.0,8.0
-16.7984384757,13.288616419,43.70796585083008,1.6745193004608154,5.0,-1296000000.0,23.0
-16.7938245777,13.2886489923,57.46636581420898,1.1842325925827026,5.0,-1296000000.0,17.0
-16.7892106673,13.2886814821,62.69542694091797,0.7344942092895508,5.0,2592000000.0,14.0
-16.7845967447,13.2887138883,63.54315185546875,0.0,5.0,-0.0,17.0
-16.7799828108,13.2887462109,66.10735321044922,0.0,5.0,7776000000.0,18.0
-16.7753688637,13.2887784499,71.24593353271484,1.3934063911437988,5.0,5184000000.0,20.0
-16.7707549044,13.2888106053,76.73007202148438,4.915312767028809,5.0,-0.0,20.0
-16.7661409329,13.2888426772,76.51769256591797,1.642019271850586,5.0,2592000000.0,21.0
-16.7615269493,13.2888746655,74.703125,2.2025177478790283,5.0,-0.0,24.0
-16.7569129537,13.2889065703,73.23672485351562,0.4645501971244812,5.0,1296000000.0,24.0
-16.7522989459,13.2889383914,79.76798248291016,1.4687471389770508,5.0,-0.0,25.0
-16.747684927,13.288970129,74.28756713867188,1.642019271850586,5.0,-6480000000.0,22.0
-16.7430708952,13.289001783,65.4041519165039,3.095987558364868,5.0,1296000000.0,27.0
-16.7384568515,13.2890333534,74.82199096679688,1.7684314250946045,5.0,2592000000.0,22.0
-16.7338427958,13.2890648402,78.91156768798828,1.9147183895111084,5.0,-2592000000.0,22.0
-16.7292287281,13.2890962435,85.34918975830078,0.9853842258453368,5.0,-1296000000.0,22.0
-16.7246146486,13.2891275631,88.43814086914062,2.8235225677490234,5.0,1296000000.0,27.0
-16.7200005573,13.2891587992,89.6439437866211,0.656958818435669,5.0,1296000000.0,23.0
-16.715386455,13.2891899517,93.7694091796875,1.642019271850586,5.0,1296000000.0,26.0
-16.7107723401,13.2892210206,85.27230072021484,1.3541624546051023,5.0,2592000000.0,28.0
-16.7061582134,13.2892520059,72.16028594970703,1.1842325925827026,5.0,2592000000.0,28.0
-16.701544075,13.2892829077,65.42870330810547,3.4876229763031006,5.0,-2592000000.0,24.0
-16.6969299249,13.2893137258,62.74220657348633,1.7684314250946045,5.0,3888000000.0,28.0
-16.6923157631,13.2893444604,52.38124084472656,1.0386748313903809,5.0,2592000000.0,28.0
-16.6877015897,13.2893751113,51.708740234375,0.656958818435669,5.0,5184000000.0,29.0
-16.6830874057,13.2894056787,56.951297760009766,3.839165210723877,5.0,-1296000000.0,31.0
-16.6784732091,13.2894361625,64.5594482421875,0.7344942092895508,5.0,1296000000.0,33.0
-16.6738590011,13.2894665626,60.64192962646485,1.4687471389770508,5.0,-5184000000.0,31.0
-16.6692447815,13.2894968792,58.82046508789063,0.9290392994880676,5.0,-1296000000.0,33.0
-16.6646305504,13.2895271122,51.630558013916016,0.0,5.0,5184000000.0,32.0
-16.660016308,13.2895572616,46.78679656982422,3.839165210723877,5.0,3888000000.0,32.0
-16.655402055,13.2895873274,49.306278228759766,2.3674540519714355,5.0,-2592000000.0,28.0
-16.6507877898,13.2896173096,47.74648666381836,3.3461830615997314,5.0,-2592000000.0,26.0
-16.6461735132,13.2896472082,55.70375442504883,0.656958818435669,5.0,5184000000.0,30.0
-16.6415592253,13.2896770232,62.903202056884766,0.3284901976585388,5.0,-5184000000.0,27.0
-16.6369449261,13.2897067546,64.92273712158203,1.0386748313903809,5.0,-1296000000.0,26.0
-16.6323306157,13.2897364023,61.83758544921875,1.1842325925827026,5.0,1296000000.0,26.0
-16.627716294,13.2897659665,59.57278060913086,5.901051998138428,5.0,-1296000000.0,23.0
-16.6231019621,13.2897954471,64.2893295288086,2.32153058052063,5.0,-3888000000.0,16.0
-16.6184876182,13.2898248441,82.95702362060547,2.2025177478790283,5.0,-5184000000.0,14.0
-16.6138732631,13.2898541574,94.24569702148438,1.9701858758926392,5.0,-2592000000.0,19.0
-16.6092588969,13.2898833872,92.6965789794922,1.9973403215408323,5.0,2592000000.0,23.0
-16.6046445197,13.2899125333,86.2961654663086,0.4645501971244812,5.0,-5184000000.0,17.0
-16.6000301314,13.2899415959,82.2919692993164,0.656958818435669,5.0,-3888000000.0,12.0
-16.5954157322,13.2899705748,90.30431365966795,2.5001461505889893,5.0,-2592000000.0,2.0
-16.5908013229,13.2899994701,88.79252624511719,0.7344942092895508,5.0,-1296000000.0,3.0
-16.5861869018,13.2900282818,85.0572738647461,3.962874174118042,5.0,2592000000.0,12.0
-16.8076327703,13.2840320272,12.57966423034668,0.0,5.0,-0.0,0.0
-16.8030189823,13.2840647561,22.65374183654785,3.962874174118042,5.0,-5184000000.0,9.0
-16.798405182,13.2840974015,37.53602600097656,2.8235225677490234,5.0,-2592000000.0,14.0
-16.7937913693,13.2841299634,48.63712692260742,1.0386748313903809,5.0,1296000000.0,17.0
-16.7891775443,13.2841624417,54.4155502319336,3.281345844268799,5.0,3888000000.0,17.0
-16.784563707,13.2841948364,61.77798080444336,2.102442502975464,5.0,-3888000000.0,15.0
-16.7799498583,13.2842271476,66.65507507324219,0.7344942092895508,5.0,1296000000.0,16.0
-16.7753359965,13.2842593753,74.21890258789062,1.9147183895111084,5.0,-0.0,20.0
-16.7707221226,13.2842915195,80.52427673339844,2.646517753601074,5.0,-0.0,18.0
-16.7661082364,13.2843235801,88.94290161132812,0.4645501971244812,5.0,-0.0,18.0
-16.7614943381,13.2843555571,92.78785705566406,4.458974838256836,5.0,10368000000.0,28.0
-16.7568804278,13.2843874506,92.07366943359376,3.095987558364868,5.0,-1296000000.0,22.0
-16.7522665053,13.2844192605,82.79301452636719,4.173645496368408,5.0,-5184000000.0,19.0
-16.7476525718,13.2844509869,74.02967071533203,1.8575904369354248,5.0,2592000000.0,24.0
-16.7430386253,13.2844826298,69.95613861083984,3.025747299194336,5.0,-3888000000.0,21.0
-16.7384246668,13.2845141891,74.60040283203125,2.6261098384857178,5.0,-2592000000.0,19.0
-16.7338106964,13.2845456648,81.53592681884766,2.076667308807373,5.0,1296000000.0,20.0
-16.7291967141,13.284577057,75.4786376953125,1.3541624546051023,5.0,-1296000000.0,19.0
-16.7245827199,13.2846083657,69.5396499633789,1.4687471389770508,5.0,1296000000.0,26.0
-16.7199687139,13.2846395907,75.75972747802734,1.6745193004608154,5.0,-9072000000.0,21.0
-16.715354697,13.2846707323,87.56595611572266,3.3461830615997314,5.0,1296000000.0,25.0
-16.7107406674,13.2847017902,87.27021789550781,1.4687471389770508,5.0,-1296000000.0,25.0
-16.706126626,13.2847327646,80.57938385009766,2.6261098384857178,5.0,-2592000000.0,23.0
-16.7015125729,13.2847636555,64.55972290039062,1.642019271850586,5.0,-0.0,28.0
-16.6968985081,13.2847944628,60.59234237670898,1.9147183895111084,5.0,-5184000000.0,27.0
-16.6922844317,13.2848251865,57.8598518371582,1.4687471389770508,5.0,-0.0,28.0
-16.6876703436,13.2848558267,52.52726364135742,3.095987558364868,5.0,-3888000000.0,27.0
-16.6830562449,13.2848863833,54.42975234985352,2.9719696044921875,5.0,1296000000.0,27.0
